:START_ID,:END_ID,relation_cn,:TYPE,case_id,case_title,evidence,confidence,source
MEA_CASE_7273C6481F,RES_CASE_AA3D1994D1,调用,REQUIRES,037_高速公路养护车违规变道与轿车碰撞事故_360c3772,高速公路养护车违规变道与轿车碰撞事故,一辆道路养护车在未开启警示灯、未设置变道提示的情况下，违规从应急车道变道,0.8000,案例抽取导入
EVT_VEHICLE_BACKLOG,EVT_CASE_9CC62EF2EB,引发,CAUSES,037_高速公路养护车违规变道与轿车碰撞事故_360c3772,高速公路养护车违规变道与轿车碰撞事故,造成轿车驾驶员1人重伤，轿车完全损毁，养护车轻微受损，高速单向交通封闭，后方车辆滞留约6公里,0.7000,案例抽取导入
EVT_CASE_9BDDC88CCC,MEA_CASE_CF67B7CA0F,触发,TRIGGERS,038_城市无障碍通道轮椅车被电动车碰撞事故_99252499,城市无障碍通道轮椅车被电动车碰撞事故,一辆电动自行车闯红灯快速通过路口,0.6200,案例抽取导入
EVT_CASE_9BDDC88CCC,EVT_CASE_F78D7DF899,引发,CAUSES,038_城市无障碍通道轮椅车被电动车碰撞事故_99252499,城市无障碍通道轮椅车被电动车碰撞事故,造成老人1人重伤、电动自行车骑行者1人轻伤，轮椅车完全损毁，电动自行车轻微受损，路口人行横道通行中断，周边交通拥堵，围观群众聚集易引发二次事故。,0.6000,案例抽取导入
EVT_CASE_3D68393BCE,EVT_CASE_18E5D99FD5,引发,CAUSES,039_边境公路巡逻车与走私车辆冲撞事故_afef4888,边境公路巡逻车与走私车辆冲撞事故,巡逻车被撞后失控撞上路边护栏，边境公路单向交通封闭,0.9000,案例抽取导入
EVT_CASE_3D68393BCE,EVT_VEHICLE_BACKLOG,引发,CAUSES,039_边境公路巡逻车与走私车辆冲撞事故_afef4888,边境公路巡逻车与走私车辆冲撞事故,边境公路单向交通封闭，车辆滞留约3公里,0.8500,案例抽取导入
MEA_CASE_E3CAFF2C92,RES_CASE_0E479E6E71,调用,REQUIRES,039_边境公路巡逻车与走私车辆冲撞事故_afef4888,边境公路巡逻车与走私车辆冲撞事故,货车加速冲撞巡逻车,0.9000,案例抽取导入
EVT_CASE_3BD2B0A121,MEA_CASE_5FC20D97EE,触发,TRIGGERS,040_城市河道堤顶路车辆坠河事故_8a345609,城市河道堤顶路车辆坠河事故,因驾驶员分心驾驶,0.6200,案例抽取导入
MEA_CASE_99ADE4B56A,ORG_CASE_C08151231F,实施主体,IMPLEMENTED_BY,041_高速公路收费站雨棚脱落砸中车辆事故_9a31529a,高速公路收费站雨棚脱落砸中车辆事故,交警部门立即封闭收费站所有车道,0.8500,案例抽取导入
MEA_CASE_13F54D4CC6,ORG_CASE_C08151231F,实施主体,IMPLEMENTED_BY,041_高速公路收费站雨棚脱落砸中车辆事故_9a31529a,高速公路收费站雨棚脱落砸中车辆事故,交警部门...疏导车辆从周边收费站上下高速,0.8000,案例抽取导入
MEA_CASE_AA591130A1,ORG_CASE_CECFFFD120,实施主体,IMPLEMENTED_BY,041_高速公路收费站雨棚脱落砸中车辆事故_9a31529a,高速公路收费站雨棚脱落砸中车辆事故,消防救援队伍赶赴现场，使用破拆工具...,0.8500,案例抽取导入
MEA_CASE_9DAD37DB50,ORG_CASE_64B9E8A517,实施主体,IMPLEMENTED_BY,041_高速公路收费站雨棚脱落砸中车辆事故_9a31529a,高速公路收费站雨棚脱落砸中车辆事故,高速管理部门组织专业队伍，清理脱落的钢结构构件,0.8500,案例抽取导入
MEA_CASE_32710640CA,ORG_CASE_64B9E8A517,实施主体,IMPLEMENTED_BY,041_高速公路收费站雨棚脱落砸中车辆事故_9a31529a,高速公路收费站雨棚脱落砸中车辆事故,高速管理部门...对收费站雨棚进行全面安全检测,0.8000,案例抽取导入
MEA_CASE_153E36B362,ORG_CASE_12F41DBD86,实施主体,IMPLEMENTED_BY,041_高速公路收费站雨棚脱落砸中车辆事故_9a31529a,高速公路收费站雨棚脱落砸中车辆事故,路政部门清理事故车辆，恢复车道通行,0.8000,案例抽取导入
EVT_CASE_9CC62EF2EB,EVT_CASE_C45427F8BE,引发,CAUSES,042_乡村道路养蜂车侧翻蜂群逃逸事故_7e4f5214,乡村道路养蜂车侧翻蜂群逃逸事故,因驾驶员操作不当，在弯道处发生侧翻，蜂箱全部散落至路面，大量蜜蜂受惊逃逸,0.9500,案例抽取导入
EVT_CASE_9CC62EF2EB,EVT_CASE_56854778B2,引发,CAUSES,042_乡村道路养蜂车侧翻蜂群逃逸事故_7e4f5214,乡村道路养蜂车侧翻蜂群逃逸事故,货车与蜂箱损毁，乡村公路双向交通完全中断,0.8500,案例抽取导入
EVT_CASE_F4AFE9A596,EVT_CASE_028CA28AE4,引发,CAUSES,043_城市会展中心周边大型活动散场车辆拥堵剐蹭事故_1150e748,城市会展中心周边大型活动散场车辆拥堵剐蹭事故,一辆小型轿车与一辆大巴车发生剐蹭，导致周边道路完全拥堵,0.9000,案例抽取导入
EVT_CASE_449056D669,EVT_ROAD_INTERRUPTION,引发,CAUSES,044_山区公路积雪雪崩阻断道路车辆被困事故_2852a114,山区公路积雪雪崩阻断道路车辆被困事故,因持续强降雪引发雪崩，大量积雪倾泻至路面，完全阻断双向通行,0.9000,案例抽取导入
EVT_CASE_9DD0BDA4CE,MEA_CASE_CF67B7CA0F,触发,TRIGGERS,045_城市外卖骑手闯红灯与右转货车碰撞事故_e869e7cf,城市外卖骑手闯红灯与右转货车碰撞事故,为赶配送时效闯红灯通过路口,0.6200,案例抽取导入
MEA_CASE_D39A7F36A4,RES_CASE_26F80A5E99,调用,REQUIRES,045_城市外卖骑手闯红灯与右转货车碰撞事故_e869e7cf,城市外卖骑手闯红灯与右转货车碰撞事故,与正常右转的重型厢式货车发生碰撞,0.6200,案例抽取导入
EVT_CASE_9DD0BDA4CE,MEA_CASE_D39A7F36A4,触发,TRIGGERS,045_城市外卖骑手闯红灯与右转货车碰撞事故_e869e7cf,城市外卖骑手闯红灯与右转货车碰撞事故,与正常右转的重型厢式货车发生碰撞,0.6200,案例抽取导入
EVT_CASE_1976BD705A,EVT_VEHICLE_BACKLOG,引发,CAUSES,046_高速公路服务区匝道逆行引发碰撞事故_4194887c,高速公路服务区匝道逆行引发碰撞事故,造成轿车驾驶员1人重伤、客车内2名乘客轻微擦伤，轿车完全损毁，客车车身轻微受损，服务区出入口匝道完全封闭，进出服务区车辆滞留约3公里,0.9000,案例抽取导入
MEA_CASE_EE66DF83B2,ORG_CASE_C08151231F,实施主体,IMPLEMENTED_BY,046_高速公路服务区匝道逆行引发碰撞事故_4194887c,高速公路服务区匝道逆行引发碰撞事故,交警部门立即封闭服务区出入口匝道,0.8000,案例抽取导入
MEA_CASE_0542A5288E,RES_CASE_6544C21712,调用,REQUIRES,047_乡村道路烤烟运输车起火事故_5ed0dfe5,乡村道路烤烟运输车起火事故,车厢内烤烟因烟头引燃起火,0.6200,案例抽取导入
EVT_CASE_F60956C3E7,MEA_CASE_0542A5288E,触发,TRIGGERS,047_乡村道路烤烟运输车起火事故_5ed0dfe5,乡村道路烤烟运输车起火事故,车厢内烤烟因烟头引燃起火,0.6200,案例抽取导入
MEA_CASE_F2C178773D,RES_CASE_6544C21712,调用,REQUIRES,047_乡村道路烤烟运输车起火事故_5ed0dfe5,乡村道路烤烟运输车起火事故,清理周边堆放的烟叶，清理烧毁的车辆与烤烟残骸,0.6200,案例抽取导入
EVT_CASE_F60956C3E7,MEA_CASE_F2C178773D,触发,TRIGGERS,047_乡村道路烤烟运输车起火事故_5ed0dfe5,乡村道路烤烟运输车起火事故,清理周边堆放的烟叶，清理烧毁的车辆与烤烟残骸,0.6200,案例抽取导入
MEA_CASE_99B1ABF38B,ORG_CASE_C08151231F,实施主体,IMPLEMENTED_BY,047_乡村道路烤烟运输车起火事故_5ed0dfe5,乡村道路烤烟运输车起火事故,交警部门封闭事故路段,0.6200,案例抽取导入
EVT_CASE_F60956C3E7,MEA_CASE_99B1ABF38B,触发,TRIGGERS,047_乡村道路烤烟运输车起火事故_5ed0dfe5,乡村道路烤烟运输车起火事故,交警部门封闭事故路段,0.6200,案例抽取导入
EVT_CASE_0803F70AB8,MEA_CASE_34B2655045,触发,TRIGGERS,048_城市轨道交通地面段私家车闯入轨道逼停列车事故_413aea0d,城市轨道交通地面段私家车闯入轨道逼停列车事故,正在行驶的轨道交通列车紧急制动，在距离轿车约50米处停下,0.9000,案例抽取导入
EVT_CASE_F4732BEE88,EVT_CASE_6B68F24652,引发,CAUSES,049_高原公路暴风雪致车辆被困人员冻伤事故_f5f83a60,高原公路暴风雪致车辆被困人员冻伤事故,突发强暴风雪，车辆无法行驶，高原国道双向交通完全中断,0.9500,案例抽取导入
EVT_CASE_F4732BEE88,MEA_CASE_4DEF057716,触发,TRIGGERS,049_高原公路暴风雪致车辆被困人员冻伤事故_f5f83a60,高原公路暴风雪致车辆被困人员冻伤事故,暴风雪持续导致被困人员面临失温、死亡的重大风险，救援队伍克服暴风雪影响，逐车找到被困人员,0.8000,案例抽取导入
EVT_CASE_C5E3DDA812,EVT_CASE_9DEA800219,引发,CAUSES,050_城市垃圾清运车液压尾板故障坠落砸伤路人事故_a3c23fcc,城市垃圾清运车液压尾板故障坠落砸伤路人事故,车辆液压尾板在升降过程中，因液压油管爆裂，尾板突然坠落，砸中正在路边行走的2名路人,0.9500,案例抽取导入
MEA_CASE_CEEE944B99,RES_CASE_1CE304F952,调用,REQUIRES,050_城市垃圾清运车液压尾板故障坠落砸伤路人事故_a3c23fcc,城市垃圾清运车液压尾板故障坠落砸伤路人事故,消防救援队伍赶赴现场，使用液压千斤顶抬起坠落尾板，解救被困路人,0.8000,案例抽取导入
EVT_CASE_9DEA800219,MEA_CASE_CEEE944B99,触发,TRIGGERS,050_城市垃圾清运车液压尾板故障坠落砸伤路人事故_a3c23fcc,城市垃圾清运车液压尾板故障坠落砸伤路人事故,现场人流密集，尾板仍有坠落风险，消防救援队伍赶赴现场，使用液压千斤顶抬起坠落尾板，解救被困路人,0.7500,案例抽取导入
EVT_CASE_9DEA800219,MEA_CASE_2F25F27432,触发,TRIGGERS,050_城市垃圾清运车液压尾板故障坠落砸伤路人事故_a3c23fcc,城市垃圾清运车液压尾板故障坠落砸伤路人事故,造成1名路人重伤被困、1名路人轻伤，医疗部门派遣救护车对受伤路人进行紧急救治后转运至医院,0.7500,案例抽取导入
MEA_CASE_6933DFD8F9,ORG_CASE_C08151231F,实施主体,IMPLEMENTED_BY,050_城市垃圾清运车液压尾板故障坠落砸伤路人事故_a3c23fcc,城市垃圾清运车液压尾板故障坠落砸伤路人事故,依据《安全生产法》《道路交通安全法》开展事故调查，对垃圾清运公司进行从严处罚与追责,0.8000,案例抽取导入
