case_id,case_title,entity_temp_id,entity_name,entity_type,resolution_type,final_entity_id,final_entity_name,is_new_entity,primary_event_id,primary_event_name,expanded_event_ids,expanded_event_names,alias_patch_target_ids,alias_patch_target_names,import_eligible,import_skip_reason,evidence,confidence
024_乡村道路校车与货车碰撞事故_056bd8b5,乡村道路校车与货车碰撞事故,TMP_EVEN_B5502523F6,道路交通中断,Event,new_event,EVT_CASE_56854778B2,道路交通中断,true,EVT_CASE_56854778B2,道路交通中断,,,,,true,,事故路段双向交通中断,0.8000
025_隧道内车辆拥堵引发剐蹭事故_a5b5f089,隧道内车辆拥堵引发剐蹭事故,TMP_EVEN_215478697A,车辆剐蹭,Event,alias_match_with_expansions,EVT_ROAD_INTERRUPTION,公路中断,false,EVT_ROAD_INTERRUPTION,公路中断,EVT_TRAFFIC_ACCIDENT,交通事故,,,true,,一辆小型轿车在缓慢行驶中，与前方一辆SUV发生剐蹭,0.9000
025_隧道内车辆拥堵引发剐蹭事故_a5b5f089,隧道内车辆拥堵引发剐蹭事故,TMP_EVEN_37EB7F9709,隧道拥堵,Event,new_event,EVT_CASE_080EA8EA9B,隧道拥堵,true,EVT_CASE_080EA8EA9B,隧道拥堵,,,,,true,,隧道内发生拥堵，导致拥堵加剧,0.8000
026_暴雨天气高速路面积水车辆被困事故_fe1f8c53,暴雨天气高速路面积水车辆被困事故,TMP_EVEN_7E35D8A152,道路积水,Event,alias_match_with_expansions,EVT_METEO_ROAD,公路气象灾害,false,EVT_METEO_ROAD,公路气象灾害,EVT_RAINSTORM|EVT_ROAD_EMERGENCY,暴雨|公路交通突发事件,,,true,,因突发特大暴雨，路面积水最深达80厘米，一辆小型轿车、一辆轻型货车不慎驶入积水路段后熄火,0.9000
026_暴雨天气高速路面积水车辆被困事故_fe1f8c53,暴雨天气高速路面积水车辆被困事故,TMP_EVEN_071185A1C5,暴雨,Event,alias_match,EVT_RAINSTORM,暴雨,false,EVT_RAINSTORM,暴雨,,,,,true,,突发特大暴雨,0.9500
026_暴雨天气高速路面积水车辆被困事故_fe1f8c53,暴雨天气高速路面积水车辆被困事故,TMP_EVEN_CBA1FA222E,路面积水,Event,new_event,EVT_CASE_106C22F38E,路面积水,true,EVT_CASE_106C22F38E,路面积水,,,,,true,,路面积水最深达80厘米,0.9000
027_危化品运输车违规停放泄漏事故_25308dba,危化品运输车违规停放泄漏事故,TMP_EVEN_D9FF5CADB1,危险化学品泄漏,Event,alias_match_with_expansions,EVT_HAZMAT_LEAK,危险化学品运输泄漏事件,false,EVT_HAZMAT_LEAK,危险化学品运输泄漏事件,EVT_HAZMAT_ACCIDENT,危险货物运输事故,,,true,,一辆装载油漆的罐式危化品运输车，违规停放在路边过夜，因罐体阀门老化，导致油漆泄漏，泄漏的油漆沿路面流淌,0.9000
027_危化品运输车违规停放泄漏事故_25308dba,危化品运输车违规停放泄漏事故,TMP_RESO_C641ED08F5,油漆,Resource,new_entity,RES_CASE_54576A6949,油漆,true,,,,,,,true,,装载油漆的罐式危化品运输车，导致油漆泄漏,0.9000
027_危化品运输车违规停放泄漏事故_25308dba,危化品运输车违规停放泄漏事故,TMP_ACTI_1B29D4B970,堵漏,Action,new_entity,MEA_CASE_39D13A1B81,堵漏,true,,,,,,,true,,对泄漏点进行堵漏,0.8000
027_危化品运输车违规停放泄漏事故_25308dba,危化品运输车违规停放泄漏事故,TMP_ACTI_BA3BC363ED,清理,Action,existing_match,MEA_CASE_F2C178773D,清理,false,,,,,,,true,,采取清理、吸附等措施控制污染,0.8000
028_山区公路货车超载翻车事故_3d730728,山区公路货车超载翻车事故,TMP_EVEN_83990719A1,车辆侧翻,Event,new_event_with_expansions,EVT_CASE_9CC62EF2EB,车辆侧翻,true,EVT_CASE_9CC62EF2EB,车辆侧翻,EVT_ROAD_INTERRUPTION|EVT_PRODUCTION_ACCIDENT|EVT_TRAFFIC_ACCIDENT,公路中断|公路交通运输生产事故|交通事故,EVT_ROAD_INTERRUPTION|EVT_PRODUCTION_ACCIDENT|EVT_TRAFFIC_ACCIDENT,公路中断|公路交通运输生产事故|交通事故,true,,一辆重型货车超载运输砂石，因路面狭窄、坡度较大，驾驶员操作不当，车辆发生翻车,0.9000
028_山区公路货车超载翻车事故_3d730728,山区公路货车超载翻车事故,TMP_ACTI_5CB7930F33,超载,Action,new_entity,MEA_CASE_A048795819,超载,true,,,,,,,true,,一辆重型货车超载运输砂石,0.8000
028_山区公路货车超载翻车事故_3d730728,山区公路货车超载翻车事故,TMP_EVEN_9A6AF3E332,道路交通安全法,Event,new_event,EVT_CASE_0A5C5DEE74,道路交通安全法,true,EVT_CASE_0A5C5DEE74,道路交通安全法,,,,,true,,依据《道路交通安全法》对货车超载行为进行处罚,0.6000
029_城市主干道施工车辆碰撞行人事故_b9b4272c,城市主干道施工车辆碰撞行人事故,TMP_EVEN_B06A627A73,施工车辆碰撞行人,Event,new_event_with_expansions,EVT_CASE_E7F27BD021,施工车辆碰撞行人,true,EVT_CASE_E7F27BD021,施工车辆碰撞行人,EVT_TRAFFIC_ACCIDENT|EVT_CONSTRUCTION_SAFETY,交通事故|施工安全事故,EVT_TRAFFIC_ACCIDENT|EVT_CONSTRUCTION_SAFETY,交通事故|施工安全事故,true,,某市主干道施工路段，一辆施工挖掘机在作业时，因驾驶员未观察周边路况，碰撞正在过马路的一名行人，行人被撞倒在地，挖掘机轻微受损,0.9000
029_城市主干道施工车辆碰撞行人事故_b9b4272c,城市主干道施工车辆碰撞行人事故,TMP_DEPA_CD06AD5DFF,消防救援队伍,Department,new_entity,ORG_CASE_CECFFFD120,消防救援队伍,true,,,,,,,true,,消防救援队伍赶赴现场,0.9000
029_城市主干道施工车辆碰撞行人事故_b9b4272c,城市主干道施工车辆碰撞行人事故,TMP_DEPA_D9A15D1C4B,交警部门,Department,new_entity,ORG_CASE_C08151231F,交警部门,true,,,,,,,true,,交警部门到场开展现场勘查,0.9000
029_城市主干道施工车辆碰撞行人事故_b9b4272c,城市主干道施工车辆碰撞行人事故,TMP_DEPA_68550CEC72,交通部门,Department,new_entity,ORG_CASE_B6CBD41599,交通部门,true,,,,,,,true,,交通部门责令施工单位整改,0.9000
029_城市主干道施工车辆碰撞行人事故_b9b4272c,城市主干道施工车辆碰撞行人事故,TMP_ACTI_A3731EF83B,停止施工,Action,new_entity,MEA_CASE_03349F59B0,停止施工,true,,,,,,,true,,施工单位立即停止施工,0.8000
029_城市主干道施工车辆碰撞行人事故_b9b4272c,城市主干道施工车辆碰撞行人事故,TMP_ACTI_00605BA9D7,现场勘查,Action,new_entity,MEA_CASE_C2D9BE1EAA,现场勘查,true,,,,,,,true,,开展现场勘查,0.8000
029_城市主干道施工车辆碰撞行人事故_b9b4272c,城市主干道施工车辆碰撞行人事故,TMP_ACTI_15A855E318,整改安全隐患,Action,new_entity,MEA_CASE_12987E1F14,整改安全隐患,true,,,,,,,true,,责令施工单位整改安全隐患,0.8000
030_高速路车辆爆胎侧滑碰撞护栏事故_2f64760b,高速路车辆爆胎侧滑碰撞护栏事故,TMP_EVEN_23ADD404C8,车辆侧滑碰撞,Event,new_event_with_expansions,EVT_CASE_51C41B32E7,车辆侧滑碰撞,false,EVT_CASE_51C41B32E7,车辆侧滑碰撞,EVT_TRAFFIC_ACCIDENT,交通事故,EVT_TRAFFIC_ACCIDENT,交通事故,true,,车辆失控侧滑，碰撞高速公路右侧护栏,0.9000
030_高速路车辆爆胎侧滑碰撞护栏事故_2f64760b,高速路车辆爆胎侧滑碰撞护栏事故,TMP_EVEN_BCAABFCF29,爆胎,Event,new_event,EVT_CASE_67994BB4B4,爆胎,true,EVT_CASE_67994BB4B4,爆胎,,,,,true,,因轮胎老化发生爆胎,0.9500
030_高速路车辆爆胎侧滑碰撞护栏事故_2f64760b,高速路车辆爆胎侧滑碰撞护栏事故,TMP_ACTI_FE882C6E23,车辆侧滑,Action,new_entity,MEA_CASE_7719C4F54E,车辆侧滑,true,,,,,,,true,,车辆失控侧滑,0.9000
030_高速路车辆爆胎侧滑碰撞护栏事故_2f64760b,高速路车辆爆胎侧滑碰撞护栏事故,TMP_RESO_8A9418A787,护栏,Resource,new_entity,RES_CASE_325A82726F,护栏,true,,,,,,,true,,碰撞高速公路右侧护栏，护栏被撞断,0.9000
031_乡村道路电动三轮车载人碰撞事故_9f17a404,乡村道路电动三轮车载人碰撞事故,TMP_ACTI_6038819D56,超速行驶,Action,existing_match,MEA_CASE_0B78E0C051,超速行驶,false,,,,,,,true,,因驾驶员超速行驶,0.8500
031_乡村道路电动三轮车载人碰撞事故_9f17a404,乡村道路电动三轮车载人碰撞事故,TMP_EVEN_E7C4B0E47D,道路交通拥堵,Event,alias_match,EVT_VEHICLE_BACKLOG,车辆积压,false,EVT_VEHICLE_BACKLOG,车辆积压,,,,,true,,事故路段双向交通拥堵,0.7000
032_隧道内危化品车泄漏引发中毒事故_0fd25950,隧道内危化品车泄漏引发中毒事故,TMP_EVEN_C8448B8023,危险化学品运输泄漏事件,Event,alias_match_with_expansions,EVT_HAZMAT_LEAK,危险化学品运输泄漏事件,false,EVT_HAZMAT_LEAK,危险化学品运输泄漏事件,EVT_HAZMAT_ACCIDENT,危险货物运输事故,,,true,,一辆装载有毒化学品（甲醛）的罐式危化品运输车，因罐体破损导致甲醛泄漏,0.9000
032_隧道内危化品车泄漏引发中毒事故_0fd25950,隧道内危化品车泄漏引发中毒事故,TMP_EVEN_C72509ABCE,危化品泄漏,Event,alias_match,EVT_HAZMAT_LEAK,危险化学品运输泄漏事件,false,EVT_HAZMAT_LEAK,危险化学品运输泄漏事件,,,,,true,,罐体破损导致甲醛泄漏,0.9500
032_隧道内危化品车泄漏引发中毒事故_0fd25950,隧道内危化品车泄漏引发中毒事故,TMP_ACTI_1228659875,堵漏处置,Action,new_entity,MEA_CASE_26F6CA0D04,堵漏处置,true,,,,,,,true,,开展排烟通风、堵漏处置,0.7500
032_隧道内危化品车泄漏引发中毒事故_0fd25950,隧道内危化品车泄漏引发中毒事故,TMP_ACTI_CB123B28B8,排烟通风,Action,new_entity,MEA_CASE_7B049C8E34,排烟通风,true,,,,,,,true,,开展排烟通风、堵漏处置,0.7500
033_暴雨引发山体滑坡掩埋车辆事故_85efeb44,暴雨引发山体滑坡掩埋车辆事故,TMP_EVEN_CB7C71DF2C,山体滑坡,Event,new_event_with_expansions,EVT_CASE_0B82C87221,山体滑坡掩埋车辆,true,EVT_CASE_0B82C87221,山体滑坡掩埋车辆,EVT_ROAD_EMERGENCY|EVT_ROAD_INTERRUPTION,公路交通突发事件|公路中断,EVT_ROAD_EMERGENCY|EVT_ROAD_INTERRUPTION,公路交通突发事件|公路中断,true,,山体发生大型滑坡，大量泥土、石块将行驶中的一辆小型轿车、一辆重型货车掩埋,0.9000
033_暴雨引发山体滑坡掩埋车辆事故_85efeb44,暴雨引发山体滑坡掩埋车辆事故,TMP_EVEN_039537507C,暴雨,Event,new_event,EVT_RAINSTORM,暴雨,false,EVT_RAINSTORM,暴雨,,,,,true,,因连续多日暴雨,0.8500
034_高速货车与客车碰撞重大事故_e7324881,高速货车与客车碰撞重大事故,TMP_EVEN_FC70C38EB1,道路交通事故,Event,alias_match_with_expansions,EVT_TRAFFIC_ACCIDENT,交通事故,false,EVT_TRAFFIC_ACCIDENT,交通事故,EVT_MAJOR_TRAFFIC_ACCIDENT,重大恶性交通事故,,,true,,京沪高速济南段K438公里处，一辆重型货车因超速行驶，与前方一辆载有45名乘客的大型客车发生正面碰撞,0.9000
034_高速货车与客车碰撞重大事故_e7324881,高速货车与客车碰撞重大事故,TMP_ACTI_ADACE87E69,超速行驶,Action,existing_match,MEA_CASE_0B78E0C051,超速行驶,false,,,,,,,true,,一辆重型货车因超速行驶,0.8500
034_高速货车与客车碰撞重大事故_e7324881,高速货车与客车碰撞重大事故,TMP_ACTI_218CA4F8F2,正面碰撞,Action,new_entity,MEA_CASE_6BA428A393,正面碰撞,true,,,,,,,true,,发生正面碰撞,0.9000
035_城市小区内车辆碰撞事故_6b5adc75,城市小区内车辆碰撞事故,TMP_EVEN_6F43ACD8D1,车辆碰撞,Event,new_event_with_expansions,EVT_CASE_9BDDC88CCC,车辆碰撞,true,EVT_CASE_9BDDC88CCC,车辆碰撞,EVT_ROAD_INTERRUPTION|EVT_VEHICLE_BACKLOG|EVT_TRAFFIC_ACCIDENT,公路中断|车辆积压|交通事故,EVT_ROAD_INTERRUPTION|EVT_VEHICLE_BACKLOG|EVT_TRAFFIC_ACCIDENT,公路中断|车辆积压|交通事故,true,,一辆小型轿车在行驶中，因驾驶员未观察前方路况，与正在小区内玩耍的一名儿童发生碰撞,0.9000
036_桥梁护栏破损车辆坠江事故_d6e9c6ca,桥梁护栏破损车辆坠江事故,TMP_EVEN_6EF86C5A37,桥梁车辆坠江,Event,new_event_with_expansions,EVT_CASE_8D34029A60,桥梁车辆坠江,true,EVT_CASE_8D34029A60,桥梁车辆坠江,EVT_PRODUCTION_ACCIDENT|EVT_ROAD_DAMAGE|EVT_TRAFFIC_ACCIDENT,公路交通运输生产事故|公路损毁|交通事故,EVT_PRODUCTION_ACCIDENT|EVT_ROAD_DAMAGE|EVT_TRAFFIC_ACCIDENT,公路交通运输生产事故|公路损毁|交通事故,true,,一辆小型轿车在行驶中，因驾驶员操作不当，车辆失控冲撞破损护栏，从桥梁坠落至江中,0.9000
036_桥梁护栏破损车辆坠江事故_d6e9c6ca,桥梁护栏破损车辆坠江事故,TMP_EVEN_5F72C6417B,桥梁护栏破损,Event,new_event,EVT_CASE_427F0A2151,桥梁护栏破损,true,EVT_CASE_427F0A2151,桥梁护栏破损,,,,,true,,桥梁护栏年久失修、破损严重，桥梁护栏破损进一步扩大,0.9000
036_桥梁护栏破损车辆坠江事故_d6e9c6ca,桥梁护栏破损车辆坠江事故,TMP_EVEN_C241D30965,江面风浪,Event,new_event,EVT_CASE_9A8EF16472,江面风浪,true,EVT_CASE_9A8EF16472,江面风浪,,,,,true,,当时江面有风浪，江面风浪导致救援难度加大,0.7000
037_冰雪路面高速多车连环追尾事故_5979c3c4,冰雪路面高速多车连环追尾事故,TMP_EVEN_94D0029442,车辆侧滑,Event,new_event_with_expansions,EVT_CASE_F4726E4011,车辆侧滑,true,EVT_CASE_F4726E4011,车辆侧滑,EVT_ROAD_ICE|EVT_VEHICLE_BACKLOG|EVT_TRAFFIC_ACCIDENT,道路积冰|车辆积压|交通事故,EVT_ROAD_ICE|EVT_VEHICLE_BACKLOG|EVT_TRAFFIC_ACCIDENT,道路积冰|车辆积压|交通事故,true,,一辆小型轿车行驶中发生侧滑,0.8500
037_冰雪路面高速多车连环追尾事故_5979c3c4,冰雪路面高速多车连环追尾事故,TMP_RESO_A8316861B0,小型轿车,Resource,new_entity,RES_CASE_70407E27F9,小型轿车,true,,,,,,,true,,一辆小型轿车,0.8000
037_冰雪路面高速多车连环追尾事故_5979c3c4,冰雪路面高速多车连环追尾事故,TMP_ACTI_2B5396EA37,侧滑,Action,new_entity,MEA_CASE_D6C81BD9E5,侧滑,true,,,,,,,true,,发生侧滑,0.8000
038_危化品运输车与火车碰撞事故_98cb0816,危化品运输车与火车碰撞事故,TMP_EVEN_D7109DD45D,危化品运输车辆与火车碰撞,Event,new_event_with_expansions,EVT_CASE_23EE1D84BC,危化品运输车辆与火车碰撞,true,EVT_CASE_23EE1D84BC,危化品运输车辆与火车碰撞,EVT_HAZMAT_LEAK|EVT_TRAFFIC_ACCIDENT,危险化学品运输泄漏事件|交通事故,EVT_HAZMAT_LEAK|EVT_TRAFFIC_ACCIDENT,危险化学品运输泄漏事件|交通事故,true,,某铁路道口，一辆装载液化天然气的罐式危化品运输车，在未观察铁路信号的情况下，强行通过铁路道口，与正在行驶的一列货运火车发生碰撞,0.9000
038_危化品运输车与火车碰撞事故_98cb0816,危化品运输车与火车碰撞事故,TMP_RESO_0AB9D85A09,液化天然气,Resource,new_entity,RES_CASE_D5B0647912,液化天然气,true,,,,,,,true,,装载液化天然气的罐式危化品运输车,0.9000
038_危化品运输车与火车碰撞事故_98cb0816,危化品运输车与火车碰撞事故,TMP_EVEN_E23FCD34E6,泄漏,Event,new_event,EVT_CASE_3F8D579860,泄漏,true,EVT_CASE_3F8D579860,泄漏,,,,,true,,液化天然气少量泄漏,0.8500
038_危化品运输车与火车碰撞事故_98cb0816,危化品运输车与火车碰撞事故,TMP_ACTI_4FCBE554B0,堵漏,Action,new_entity,MEA_CASE_39D13A1B81,堵漏,true,,,,,,,true,,对泄漏点进行堵漏,0.8000
038_危化品运输车与火车碰撞事故_98cb0816,危化品运输车与火车碰撞事故,TMP_ACTI_B40564B09E,稀释,Action,new_entity,MEA_CASE_00EC36C353,稀释,true,,,,,,,true,,稀释泄漏的液化天然气,0.7500
039_乡村道路拖拉机载人翻车事故_9fe7f07a,乡村道路拖拉机载人翻车事故,TMP_EVEN_CDC870C002,拖拉机翻车,Event,new_event_with_expansions,EVT_CASE_6E479B6FD4,拖拉机翻车,true,EVT_CASE_6E479B6FD4,拖拉机翻车,EVT_ROAD_INTERRUPTION,公路中断,EVT_ROAD_INTERRUPTION,公路中断,true,,某乡村土路，一辆无牌拖拉机违规载人（载有6名村民），因驾驶员操作不当，在陡坡处发生翻车，拖拉机和所载村民全部摔倒在地，拖拉机严重损坏。,0.9000
039_乡村道路拖拉机载人翻车事故_9fe7f07a,乡村道路拖拉机载人翻车事故,TMP_ACTI_BCB59905E1,违规载人,Action,new_entity,MEA_CASE_C84BF577DD,违规载人,true,,,,,,,true,,一辆无牌拖拉机违规载人（载有6名村民）,0.8000
039_乡村道路拖拉机载人翻车事故_9fe7f07a,乡村道路拖拉机载人翻车事故,TMP_EVEN_909078BF33,道路中断,Event,alias_match,EVT_ROAD_INTERRUPTION,公路中断,false,EVT_ROAD_INTERRUPTION,公路中断,,,,,true,,事故路段双向交通中断，周边村民出行受阻,0.7000
040_城市快速路车辆起火引燃周边车辆事故_0f178a4f,城市快速路车辆起火引燃周边车辆事故,TMP_EVEN_45893D3F15,车辆起火,Event,new_event_with_expansions,EVT_CASE_09C02D083D,车辆起火,true,EVT_CASE_09C02D083D,车辆起火,EVT_VEHICLE_BACKLOG|EVT_TRAFFIC_ACCIDENT,车辆积压|交通事故,EVT_VEHICLE_BACKLOG|EVT_TRAFFIC_ACCIDENT,车辆积压|交通事故,true,,一辆小型轿车在行驶中因电路短路引发起火，火势迅速蔓延至周边2辆轿车、1辆SUV，造成3辆车辆完全烧毁,0.9800
040_城市快速路车辆起火引燃周边车辆事故_0f178a4f,城市快速路车辆起火引燃周边车辆事故,TMP_ACTI_CC17C2C926,电路短路,Action,new_entity,MEA_CASE_AD66F64BE8,电路短路,true,,,,,,,true,,因电路短路引发起火,0.9500
040_城市快速路车辆起火引燃周边车辆事故_0f178a4f,城市快速路车辆起火引燃周边车辆事故,TMP_EVEN_6D97A047DA,交通拥堵,Event,new_event,EVT_CASE_85237B46E2,交通拥堵,true,EVT_CASE_85237B46E2,交通拥堵,,,,,true,,引发交通拥堵,0.8500
