:START_ID,:END_ID,relation_cn,:TYPE,case_id,case_title,evidence,confidence,source
MEA_CASE_1F94E0BD1F,RES_CASE_056D880291,调用,REQUIRES,051_隧道内危化品车泄漏引发中毒事故_0fd25950,隧道内危化品车泄漏引发中毒事故,危化品专业处置队伍对剩余有毒化学品进行安全转运,0.7000,案例抽取导入
EVT_RAINSTORM,EVT_ROAD_INTERRUPTION,引发,CAUSES,052_暴雨引发山体滑坡掩埋车辆事故_85efeb44,暴雨引发山体滑坡掩埋车辆事故,因连续多日暴雨，山体发生大型滑坡,0.9800,案例抽取导入
EVT_MAJOR_TRAFFIC_ACCIDENT,MEA_CASE_0B78E0C051,触发,TRIGGERS,053_高速货车与客车碰撞重大事故_e7324881,高速货车与客车碰撞重大事故,京沪高速济南段K438公里处，一辆重型货车因超速行驶，与前方一辆载有45名乘客的大型客车发生正面碰撞,0.7000,案例抽取导入
EVT_MAJOR_TRAFFIC_ACCIDENT,MEA_CASE_6BA428A393,触发,TRIGGERS,053_高速货车与客车碰撞重大事故_e7324881,高速货车与客车碰撞重大事故,京沪高速济南段K438公里处，一辆重型货车因超速行驶，与前方一辆载有45名乘客的大型客车发生正面碰撞,0.8000,案例抽取导入
EVT_CASE_427F0A2151,EVT_CASE_7B95449186,引发,CAUSES,055_桥梁护栏破损车辆坠江事故_d6e9c6ca,桥梁护栏破损车辆坠江事故,因桥梁护栏年久失修、破损严重，一辆小型轿车在行驶中，因驾驶员操作不当，车辆失控冲撞破损护栏，从桥梁坠落至江中,0.9000,案例抽取导入
EVT_HAZMAT_ACCIDENT,MEA_CASE_6B219E66DE,触发,TRIGGERS,057_危化品运输车与火车碰撞事故_98cb0816,危化品运输车与火车碰撞事故,发生碰撞,0.6200,案例抽取导入
MEA_CASE_B04D39E895,RES_CASE_D5B0647912,调用,REQUIRES,057_危化品运输车与火车碰撞事故_98cb0816,危化品运输车与火车碰撞事故,液化天然气少量泄漏,0.6200,案例抽取导入
EVT_HAZMAT_ACCIDENT,MEA_CASE_B04D39E895,触发,TRIGGERS,057_危化品运输车与火车碰撞事故_98cb0816,危化品运输车与火车碰撞事故,液化天然气少量泄漏,0.6200,案例抽取导入
EVT_HAZMAT_ACCIDENT,MEA_CASE_39D13A1B81,触发,TRIGGERS,057_危化品运输车与火车碰撞事故_98cb0816,危化品运输车与火车碰撞事故,对泄漏点进行堵漏,0.6200,案例抽取导入
MEA_CASE_00EC36C353,RES_CASE_D5B0647912,调用,REQUIRES,057_危化品运输车与火车碰撞事故_98cb0816,危化品运输车与火车碰撞事故,稀释泄漏的液化天然气,0.6200,案例抽取导入
EVT_HAZMAT_ACCIDENT,MEA_CASE_00EC36C353,触发,TRIGGERS,057_危化品运输车与火车碰撞事故_98cb0816,危化品运输车与火车碰撞事故,稀释泄漏的液化天然气,0.6200,案例抽取导入
EVT_HAZMAT_ACCIDENT,MEA_CASE_F2C178773D,触发,TRIGGERS,057_危化品运输车与火车碰撞事故_98cb0816,危化品运输车与火车碰撞事故,清理铁路轨道,0.6200,案例抽取导入
EVT_HAZMAT_ACCIDENT,MEA_CASE_99B1ABF38B,触发,TRIGGERS,057_危化品运输车与火车碰撞事故_98cb0816,危化品运输车与火车碰撞事故,封闭公路事故路段,0.6200,案例抽取导入
EVT_CASE_6E479B6FD4,MEA_CASE_C84BF577DD,触发,TRIGGERS,058_乡村道路拖拉机载人翻车事故_9fe7f07a,乡村道路拖拉机载人翻车事故,一辆无牌拖拉机违规载人（载有6名村民）,0.6200,案例抽取导入
EVT_CASE_6E479B6FD4,EVT_ROAD_INTERRUPTION,引发,CAUSES,058_乡村道路拖拉机载人翻车事故_9fe7f07a,乡村道路拖拉机载人翻车事故,造成拖拉机驾驶员1人重伤、6名村民2人重伤、4人轻伤，拖拉机完全损坏，事故路段双向交通中断，周边村民出行受阻，拖拉机违规载人存在极大安全隐患，引发周边村民对交通安全的重视。,0.6000,案例抽取导入
EVT_LONG_TUNNEL_ACCIDENT,MEA_CASE_AD66F64BE8,触发,TRIGGERS,059_城市快速路车辆起火引燃周边车辆事故_de1b4999,城市快速路车辆起火引燃周边车辆事故,因电路短路引发起火,0.6200,案例抽取导入
EVT_CASE_40909F589C,MEA_CASE_A6CD658948,触发,TRIGGERS,060_城市快速路夜间事故_0fd6ca79,城市快速路夜间事故,因驾驶员疲劳驾驶,0.6200,案例抽取导入
