source,source_temp_id,source_final_id,source_final_name,source_query_event_ids,relation,target,target_temp_id,target_final_id,target_final_name,target_query_event_ids,case_id,case_title,source_type,target_type,confidence,evidence,source_file,review_status
限高架被撞断,TMP_EVEN_4718FD55C9,EVT_ROAD_DAMAGE,公路损毁,EVT_ROAD_DAMAGE|EVT_TRAFFIC_ACCIDENT|EVT_ROAD_INTERRUPTION,TRIGGERS,封锁道路,TMP_ACTI_9D8A2A132A,MEA_CASE_2C1C5F98F8,封锁道路,,022_高铁桥下道路限高架被货车撞断事故_7e31d62f,高铁桥下道路限高架被货车撞断事故,Event,Action,0.6200,交警部门立即封锁桥下道路,交通应急处理案例6.txt,AUTO_MEDIUM
暂停运营,TMP_ACTI_A89D6CFD69,MEA_CASE_2D87F36EC3,暂停运营,,IMPLEMENTED_BY,铁路部门,TMP_DEPA_F8F50FE85E,ORG_CASE_34553E697F,铁路部门,,022_高铁桥下道路限高架被货车撞断事故_7e31d62f,高铁桥下道路限高架被货车撞断事故,Action,Department,0.6200,铁路部门立即暂停该段高铁线路运营,交通应急处理案例6.txt,AUTO_MEDIUM
限高架被撞断,TMP_EVEN_4718FD55C9,EVT_ROAD_DAMAGE,公路损毁,EVT_ROAD_DAMAGE|EVT_TRAFFIC_ACCIDENT|EVT_ROAD_INTERRUPTION,TRIGGERS,暂停运营,TMP_ACTI_A89D6CFD69,MEA_CASE_2D87F36EC3,暂停运营,,022_高铁桥下道路限高架被货车撞断事故_7e31d62f,高铁桥下道路限高架被货车撞断事故,Event,Action,0.6200,铁路部门立即暂停该段高铁线路运营,交通应急处理案例6.txt,AUTO_MEDIUM
清理限高架,TMP_ACTI_257C20BB1A,MEA_CASE_B166D8FE8D,清理限高架,,IMPLEMENTED_BY,路政部门,TMP_DEPA_3461CE5DDD,ORG_CASE_12F41DBD86,路政部门,,022_高铁桥下道路限高架被货车撞断事故_7e31d62f,高铁桥下道路限高架被货车撞断事故,Action,Department,0.6200,路政部门调集吊车，清理断裂的限高架,交通应急处理案例6.txt,AUTO_MEDIUM
清理限高架,TMP_ACTI_257C20BB1A,MEA_CASE_B166D8FE8D,清理限高架,,REQUIRES,限高架,TMP_RESO_36F430C009,RES_CASE_ADA37DC7B8,限高架,,022_高铁桥下道路限高架被货车撞断事故_7e31d62f,高铁桥下道路限高架被货车撞断事故,Action,Resource,0.6200,路政部门调集吊车，清理断裂的限高架,交通应急处理案例6.txt,AUTO_MEDIUM
限高架被撞断,TMP_EVEN_4718FD55C9,EVT_ROAD_DAMAGE,公路损毁,EVT_ROAD_DAMAGE|EVT_TRAFFIC_ACCIDENT|EVT_ROAD_INTERRUPTION,TRIGGERS,清理限高架,TMP_ACTI_257C20BB1A,MEA_CASE_B166D8FE8D,清理限高架,,022_高铁桥下道路限高架被货车撞断事故_7e31d62f,高铁桥下道路限高架被货车撞断事故,Event,Action,0.6200,路政部门调集吊车，清理断裂的限高架,交通应急处理案例6.txt,AUTO_MEDIUM
限高架被撞断,TMP_EVEN_4718FD55C9,EVT_ROAD_DAMAGE,公路损毁,EVT_ROAD_DAMAGE|EVT_TRAFFIC_ACCIDENT|EVT_ROAD_INTERRUPTION,TRIGGERS,桥梁检测,TMP_ACTI_F7AE91C304,MEA_CASE_6ED6306E6A,桥梁检测,,022_高铁桥下道路限高架被货车撞断事故_7e31d62f,高铁桥下道路限高架被货车撞断事故,Event,Action,0.6200,组织桥梁检测专家对高铁桥梁结构进行全面安全检测,交通应急处理案例6.txt,AUTO_MEDIUM
限高架被撞断,TMP_EVEN_4718FD55C9,EVT_ROAD_DAMAGE,公路损毁,EVT_ROAD_DAMAGE|EVT_TRAFFIC_ACCIDENT|EVT_ROAD_INTERRUPTION,CAUSES,道路交通中断,TMP_EVEN_2D87FA8C26,EVT_CASE_56854778B2,道路交通中断,EVT_CASE_56854778B2,022_高铁桥下道路限高架被货车撞断事故_7e31d62f,高铁桥下道路限高架被货车撞断事故,Event,Event,0.6000,无人员伤亡，限高架完全损毁，作业车车身受损，桥下市政道路双向交通完全中断，车辆滞留约5公里，高铁桥梁底部被剐蹭，存在影响高铁线路运营安全的重大风险。,交通应急处理案例6.txt,AUTO_MEDIUM
道路积冰,TMP_EVEN_41D4A53D71,EVT_ROAD_ICE,道路积冰,EVT_ROAD_ICE,CAUSES,车辆侧翻,TMP_EVEN_C0D70A0C4E,EVT_CASE_9CC62EF2EB,车辆侧翻,EVT_CASE_9CC62EF2EB|EVT_ROAD_ICE|EVT_VEHICLE_BACKLOG,023_冬季滑雪场入口摆渡车侧翻事故_eb418cc6,冬季滑雪场入口摆渡车侧翻事故,Event,Event,0.9500,因路面结冰湿滑、驾驶员车速过快，在弯道处发生侧翻,交通应急处理案例6.txt,AUTO_HIGH
锂电池热失控起火,TMP_EVEN_7F544DDAC3,EVT_PRODUCTION_ACCIDENT,公路交通运输生产事故,EVT_PRODUCTION_ACCIDENT|EVT_TRAFFIC_ACCIDENT,CAUSES,交通拥堵,TMP_EVEN_5EB1503FBC,EVT_CASE_85237B46E2,交通拥堵,EVT_CASE_85237B46E2,024_城市共享电单车换电柜周边车辆起火事故_83b40c74,城市共享电单车换电柜周边车辆起火事故,Event,Event,0.9000,事故导致非机动车道封闭，周边交通拥堵,交通应急处理案例6.txt,AUTO_HIGH
起火,TMP_ACTI_2E6F80216F,MEA_CASE_0542A5288E,起火,,REQUIRES,锂电池,TMP_RESO_4847092EC1,RES_CASE_5EDA26CDE1,锂电池,,024_城市共享电单车换电柜周边车辆起火事故_83b40c74,城市共享电单车换电柜周边车辆起火事故,Action,Resource,0.8000,一块锂电池突发热失控起火,交通应急处理案例6.txt,AUTO_MEDIUM
启动应急预案,TMP_ACTI_700A41DFC3,MEA_CASE_29AB47FA07,启动应急预案,,IMPLEMENTED_BY,口岸海关部门,TMP_DEPA_9ABDF5AE04,ORG_CASE_86293B2BCC,口岸海关部门,,025_跨境生鲜运输货车海关查验区制冷故障事故_e5283178,跨境生鲜运输货车海关查验区制冷故障事故,Action,Department,0.6200,口岸海关部门立即启动进口冷链食品突发事件应急预案,交通应急处理案例6.txt,AUTO_MEDIUM
冷链运输故障,TMP_EVEN_8BDFB535B6,EVT_FOOD_OCCUPATIONAL,食品安全和职业危害,EVT_FOOD_OCCUPATIONAL|EVT_PRODUCTION_ACCIDENT|EVT_ROAD_EMERGENCY,TRIGGERS,启动应急预案,TMP_ACTI_700A41DFC3,MEA_CASE_29AB47FA07,启动应急预案,,025_跨境生鲜运输货车海关查验区制冷故障事故_e5283178,跨境生鲜运输货车海关查验区制冷故障事故,Event,Action,0.6200,口岸海关部门立即启动进口冷链食品突发事件应急预案,交通应急处理案例6.txt,AUTO_MEDIUM
冷链运输故障,TMP_EVEN_8BDFB535B6,EVT_FOOD_OCCUPATIONAL,食品安全和职业危害,EVT_FOOD_OCCUPATIONAL|EVT_PRODUCTION_ACCIDENT|EVT_ROAD_EMERGENCY,TRIGGERS,封存,TMP_ACTI_CDF82B82C2,MEA_CASE_609511AD21,封存,,025_跨境生鲜运输货车海关查验区制冷故障事故_e5283178,跨境生鲜运输货车海关查验区制冷故障事故,Event,Action,0.6200,对故障车辆进行封存,交通应急处理案例6.txt,AUTO_MEDIUM
抽样检测,TMP_ACTI_6CCDA6E453,MEA_CASE_AD69EAB4DC,抽样检测,,IMPLEMENTED_BY,市场监管部门,TMP_DEPA_19FCA24558,ORG_CASE_EC88FB5BAD,市场监管部门,,025_跨境生鲜运输货车海关查验区制冷故障事故_e5283178,跨境生鲜运输货车海关查验区制冷故障事故,Action,Department,0.6200,市场监管部门对转运水果进行抽样检测,交通应急处理案例6.txt,AUTO_MEDIUM
冷链运输故障,TMP_EVEN_8BDFB535B6,EVT_FOOD_OCCUPATIONAL,食品安全和职业危害,EVT_FOOD_OCCUPATIONAL|EVT_PRODUCTION_ACCIDENT|EVT_ROAD_EMERGENCY,TRIGGERS,抽样检测,TMP_ACTI_6CCDA6E453,MEA_CASE_AD69EAB4DC,抽样检测,,025_跨境生鲜运输货车海关查验区制冷故障事故_e5283178,跨境生鲜运输货车海关查验区制冷故障事故,Event,Action,0.6200,市场监管部门对转运水果进行抽样检测,交通应急处理案例6.txt,AUTO_MEDIUM
冷链运输故障,TMP_EVEN_8BDFB535B6,EVT_FOOD_OCCUPATIONAL,食品安全和职业危害,EVT_FOOD_OCCUPATIONAL|EVT_PRODUCTION_ACCIDENT|EVT_ROAD_EMERGENCY,TRIGGERS,无害化销毁,TMP_ACTI_FD7A348F2F,MEA_CASE_AFAC44C329,无害化销毁,,025_跨境生鲜运输货车海关查验区制冷故障事故_e5283178,跨境生鲜运输货车海关查验区制冷故障事故,Event,Action,0.6200,对不合格水果进行无害化销毁处理,交通应急处理案例6.txt,AUTO_MEDIUM
拖移车辆,TMP_ACTI_1022F23CF5,MEA_CASE_450A825FE7,拖移车辆,,IMPLEMENTED_BY,交警部门,TMP_DEPA_F22B3BA26C,ORG_CASE_C08151231F,交警部门,,025_跨境生鲜运输货车海关查验区制冷故障事故_e5283178,跨境生鲜运输货车海关查验区制冷故障事故,Action,Department,0.6200,交警部门拖移故障车辆,交通应急处理案例6.txt,AUTO_MEDIUM
冷链运输故障,TMP_EVEN_8BDFB535B6,EVT_FOOD_OCCUPATIONAL,食品安全和职业危害,EVT_FOOD_OCCUPATIONAL|EVT_PRODUCTION_ACCIDENT|EVT_ROAD_EMERGENCY,TRIGGERS,拖移车辆,TMP_ACTI_1022F23CF5,MEA_CASE_450A825FE7,拖移车辆,,025_跨境生鲜运输货车海关查验区制冷故障事故_e5283178,跨境生鲜运输货车海关查验区制冷故障事故,Event,Action,0.6200,交警部门拖移故障车辆,交通应急处理案例6.txt,AUTO_MEDIUM
全面检测,TMP_ACTI_431EC9A5C0,MEA_CASE_E14F2F1AAA,全面检测,,IMPLEMENTED_BY,交通运输部门,TMP_DEPA_7C3FB4C3FF,ORG_MOT,交通运输部,,025_跨境生鲜运输货车海关查验区制冷故障事故_e5283178,跨境生鲜运输货车海关查验区制冷故障事故,Action,Department,0.6200,交通运输部门对冷链运输车辆、制冷机组进行全面检测,交通应急处理案例6.txt,AUTO_MEDIUM
全面检测,TMP_ACTI_431EC9A5C0,MEA_CASE_E14F2F1AAA,全面检测,,REQUIRES,制冷机组,TMP_RESO_52F291F4A4,RES_CASE_6447EBCAE2,制冷机组,,025_跨境生鲜运输货车海关查验区制冷故障事故_e5283178,跨境生鲜运输货车海关查验区制冷故障事故,Action,Resource,0.6200,交通运输部门对冷链运输车辆、制冷机组进行全面检测,交通应急处理案例6.txt,AUTO_MEDIUM
冷链运输故障,TMP_EVEN_8BDFB535B6,EVT_FOOD_OCCUPATIONAL,食品安全和职业危害,EVT_FOOD_OCCUPATIONAL|EVT_PRODUCTION_ACCIDENT|EVT_ROAD_EMERGENCY,TRIGGERS,全面检测,TMP_ACTI_431EC9A5C0,MEA_CASE_E14F2F1AAA,全面检测,,025_跨境生鲜运输货车海关查验区制冷故障事故_e5283178,跨境生鲜运输货车海关查验区制冷故障事故,Event,Action,0.6200,交通运输部门对冷链运输车辆、制冷机组进行全面检测,交通应急处理案例6.txt,AUTO_MEDIUM
车辆侧翻,TMP_EVEN_D788498257,EVT_CASE_9CC62EF2EB,车辆侧翻,EVT_CASE_9CC62EF2EB|EVT_ROAD_INTERRUPTION|EVT_PRODUCTION_ACCIDENT|EVT_ROAD_DAMAGE|EVT_TRAFFIC_ACCIDENT,TRIGGERS,刹车系统故障,TMP_ACTI_931F6675DF,MEA_CASE_9DFDBB5D63,刹车系统故障,,026_山区索道下站口接驳车侧翻事故_2ede0717,山区索道下站口接驳车侧翻事故,Event,Action,0.6200,因刹车系统故障,交通应急处理案例6.txt,AUTO_MEDIUM
封锁,TMP_ACTI_D4455C2827,MEA_CASE_B18F6DC654,封锁,,IMPLEMENTED_BY,交警部门,TMP_DEPA_A5F13DFED8,ORG_CASE_C08151231F,交警部门,,027_城市快速路环卫洗扫车作业被追尾事故_00ab2c5b,城市快速路环卫洗扫车作业被追尾事故,Action,Department,0.9500,交警部门立即封锁事故路段,交通应急处理案例6.txt,AUTO_HIGH
疏导,TMP_ACTI_CC339B66FB,MEA_CASE_B804A6CFD8,疏导,,IMPLEMENTED_BY,交警部门,TMP_DEPA_A5F13DFED8,ORG_CASE_C08151231F,交警部门,,027_城市快速路环卫洗扫车作业被追尾事故_00ab2c5b,城市快速路环卫洗扫车作业被追尾事故,Action,Department,0.9000,交警部门立即...疏导后方车辆绕行,交通应急处理案例6.txt,AUTO_HIGH
泡沫覆盖,TMP_ACTI_BB3677CBDF,MEA_CASE_3B62149796,泡沫覆盖法,,IMPLEMENTED_BY,消防救援队伍,TMP_DEPA_4F58E43FB4,ORG_CASE_CECFFFD120,消防救援队伍,,027_城市快速路环卫洗扫车作业被追尾事故_00ab2c5b,城市快速路环卫洗扫车作业被追尾事故,Action,Department,0.9500,消防救援队伍赶赴现场，使用泡沫覆盖漏油区域,交通应急处理案例6.txt,AUTO_HIGH
破拆,TMP_ACTI_CF63DE4CF8,MEA_CASE_AA591130A1,破拆,,IMPLEMENTED_BY,消防救援队伍,TMP_DEPA_4F58E43FB4,ORG_CASE_CECFFFD120,消防救援队伍,,027_城市快速路环卫洗扫车作业被追尾事故_00ab2c5b,城市快速路环卫洗扫车作业被追尾事故,Action,Department,0.9000,消防救援队伍赶赴现场，使用破拆工具解救被困驾驶员,交通应急处理案例6.txt,AUTO_HIGH
转运,TMP_ACTI_9F7F2767F2,MEA_CASE_F9A9A6FAD1,转运,,IMPLEMENTED_BY,医疗部门,TMP_DEPA_A4F459F15B,ORG_CASE_58D13C3595,医疗部门,,027_城市快速路环卫洗扫车作业被追尾事故_00ab2c5b,城市快速路环卫洗扫车作业被追尾事故,Action,Department,0.9500,医疗部门派遣救护车转运受伤驾驶员至医院,交通应急处理案例6.txt,AUTO_HIGH
启动应急预案,TMP_ACTI_71E642F477,MEA_CASE_29AB47FA07,启动应急预案,,IMPLEMENTED_BY,渔港管理部门,TMP_DEPA_17C7782A1F,ORG_CASE_A2EFBAC81B,渔港管理部门,,028_渔港码头道路货车坠海事故_fb0db251,渔港码头道路货车坠海事故,Action,Department,0.9000,渔港管理部门立即启动渔港突发事件应急预案,交通应急处理案例6.txt,AUTO_HIGH
启动应急预案,TMP_ACTI_71E642F477,MEA_CASE_29AB47FA07,启动应急预案,,IMPLEMENTED_BY,海事部门,TMP_DEPA_D5BBCACFE5,ORG_CASE_3C2C056CF5,海事部门,,028_渔港码头道路货车坠海事故_fb0db251,渔港码头道路货车坠海事故,Action,Department,0.9000,渔港管理部门、海事部门立即启动渔港突发事件应急预案,交通应急处理案例6.txt,AUTO_HIGH
处置漏油污染,TMP_ACTI_00881D1767,MEA_CASE_ACB4555AFA,处置漏油污染,,REQUIRES,围油栏,TMP_RESO_C9D17139FB,RES_CASE_BE983D0002,围油栏,,028_渔港码头道路货车坠海事故_fb0db251,渔港码头道路货车坠海事故,Action,Resource,0.8000,环保部门监测海水水质，使用围油栏、吸油毡处置货车漏油污染,交通应急处理案例6.txt,AUTO_MEDIUM
处置漏油污染,TMP_ACTI_00881D1767,MEA_CASE_ACB4555AFA,处置漏油污染,,REQUIRES,吸油毡,TMP_RESO_B240F0A072,RES_CASE_AE8D95582F,吸油毡,,028_渔港码头道路货车坠海事故_fb0db251,渔港码头道路货车坠海事故,Action,Resource,0.8000,环保部门监测海水水质，使用围油栏、吸油毡处置货车漏油污染,交通应急处理案例6.txt,AUTO_MEDIUM
修复防护桩,TMP_ACTI_73F2037D7E,MEA_CASE_6141BB45A2,修复防护桩,,REQUIRES,吊车,TMP_RESO_358DDB5AED,RES_CASE_69F0E8684B,吊车,,028_渔港码头道路货车坠海事故_fb0db251,渔港码头道路货车坠海事故,Action,Resource,0.8000,路政部门调集吊车，修复码头防护桩,交通应急处理案例6.txt,AUTO_MEDIUM
车辆追尾,TMP_EVEN_2802617E39,EVT_CASE_7E4A45E8A0,车辆追尾,EVT_CASE_7E4A45E8A0|EVT_ROAD_INTERRUPTION|EVT_TRAFFIC_ACCIDENT,CAUSES,交通拥堵,TMP_EVEN_3B5EA8EB57,EVT_CASE_85237B46E2,交通拥堵,EVT_CASE_85237B46E2,029_高考考点周边送考车辆追尾事故_bcc9906f,高考考点周边送考车辆追尾事故,Event,Event,0.9000,高考考点周边主干道，高考语文科目考试进场时段，一辆载有考生的送考私家车，与前方另一辆送考车辆发生追尾碰撞，两车车身受损，无法移动，车内4名考生被困，无法按时进入考点，考点周边送考车辆密集，交通瞬间拥堵。,交通应急处理案例6.txt,AUTO_HIGH
泄漏,TMP_ACTI_19149425C5,MEA_CASE_B04D39E895,泄漏,,REQUIRES,汽油,TMP_RESO_EBF0E90CF9,RES_CASE_ED2B7670D7,汽油,,030_石油管线伴行道路油罐车泄漏事故_7971854c,石油管线伴行道路油罐车泄漏事故,Action,Resource,0.8000,汽油持续泄漏,交通应急处理案例6.txt,AUTO_MEDIUM
燃气管道破损泄漏,TMP_EVEN_100C0F15D8,EVT_CASE_DC3A3BC3D2,燃气管道破损泄漏,EVT_CASE_DC3A3BC3D2|EVT_PRODUCTION_ACCIDENT,TRIGGERS,驾驶员操作不当,TMP_ACTI_2AC73F0369,MEA_CASE_99E1D246E3,驾驶员操作不当,,031_城市老旧小区加装电梯施工车辆撞断燃气管道事故_634535d3,城市老旧小区加装电梯施工车辆撞断燃气管道事故,Event,Action,0.6200,因驾驶员操作不当,交通应急处理案例6.txt,AUTO_MEDIUM
燃气管道破损泄漏,TMP_EVEN_100C0F15D8,EVT_CASE_DC3A3BC3D2,燃气管道破损泄漏,EVT_CASE_DC3A3BC3D2|EVT_PRODUCTION_ACCIDENT,CAUSES,天然气泄漏,TMP_EVEN_5EC9B02FF6,EVT_CASE_6E5B22465E,天然气泄漏,EVT_CASE_6E5B22465E,031_城市老旧小区加装电梯施工车辆撞断燃气管道事故_634535d3,城市老旧小区加装电梯施工车辆撞断燃气管道事故,Event,Event,0.6000,无人员伤亡，燃气管道完全断裂，天然气持续泄漏，小区居民楼面临爆炸、火灾风险，小区加装电梯施工完全中断，居民用气被迫暂停，现场群众出现恐慌。,交通应急处理案例6.txt,AUTO_MEDIUM
多车剐蹭,TMP_EVEN_81A46A684F,EVT_CASE_6B0244EB44,多车剐蹭,EVT_CASE_6B0244EB44|EVT_ROAD_INTERRUPTION|EVT_VEHICLE_BACKLOG|EVT_TRAFFIC_ACCIDENT,CAUSES,追尾,TMP_EVEN_514DFAB022,EVT_CASE_9E8EF23981,追尾,EVT_CASE_9E8EF23981,032_草原天路自驾车队多车连环剐蹭事故_885c40fa,草原天路自驾车队多车连环剐蹭事故,Event,Event,0.9000,接连发生多车剐蹭、追尾,交通应急处理案例6.txt,AUTO_HIGH
碰撞,TMP_ACTI_FAC314BEE1,MEA_CASE_6B219E66DE,碰撞,,REQUIRES,重型集装箱货车,TMP_RESO_902CB4901F,RES_CASE_3C97168640,重型集装箱货车,,033_铁路货场内部道路货车与调车机车碰撞事故_c8866e0b,铁路货场内部道路货车与调车机车碰撞事故,Action,Resource,0.8000,一辆重型集装箱货车...发生侧面碰撞,交通应急处理案例6.txt,AUTO_MEDIUM
碰撞,TMP_ACTI_FAC314BEE1,MEA_CASE_6B219E66DE,碰撞,,REQUIRES,调车机车,TMP_RESO_AA61874EFA,RES_CASE_FDDA177208,调车机车,,033_铁路货场内部道路货车与调车机车碰撞事故_c8866e0b,铁路货场内部道路货车与调车机车碰撞事故,Action,Resource,0.8000,与正在进行调车作业的内燃机车发生侧面碰撞,交通应急处理案例6.txt,AUTO_MEDIUM
铁路交通碰撞,TMP_EVEN_21DBB49B5B,EVT_CASE_9802AC2E18,铁路交通碰撞,EVT_CASE_9802AC2E18|EVT_TRAFFIC_ACCIDENT,TRIGGERS,碰撞,TMP_ACTI_FAC314BEE1,MEA_CASE_6B219E66DE,碰撞,,033_铁路货场内部道路货车与调车机车碰撞事故_c8866e0b,铁路货场内部道路货车与调车机车碰撞事故,Event,Action,0.7000,发生侧面碰撞,交通应急处理案例6.txt,AUTO_MEDIUM
地震,TMP_EVEN_3773B154E5,EVT_CASE_B537D79A15,地震,EVT_CASE_B537D79A15,TRIGGERS,疏散,TMP_ACTI_36355B5EAA,MEA_CASE_1BCFC5476A,疏散,,034_城市应急避难场所周边疏散通道违停拥堵事故_5a706da2,城市应急避难场所周边疏散通道违停拥堵事故,Event,Action,0.9000,当地突发4.5级地震后，大量居民涌向应急避难场所，疏散通道被违停车辆完全堵死,交通应急处理案例6.txt,AUTO_HIGH
强制拖移,TMP_ACTI_57A16411E1,MEA_CASE_BD4F60454A,强制拖移,,IMPLEMENTED_BY,交警,TMP_DEPA_02E7760F45,ORG_CASE_DA3B807A38,交警,,034_城市应急避难场所周边疏散通道违停拥堵事故_5a706da2,城市应急避难场所周边疏散通道违停拥堵事故,Action,Department,0.8500,交警、应急管理部门立即赶赴现场，对疏散通道内违停车辆进行强制拖移,交通应急处理案例6.txt,AUTO_HIGH
强制拖移,TMP_ACTI_57A16411E1,MEA_CASE_BD4F60454A,强制拖移,,IMPLEMENTED_BY,应急管理部门,TMP_DEPA_7EF1DE7A50,ORG_CASE_D67BC1DFF4,应急管理部门,,034_城市应急避难场所周边疏散通道违停拥堵事故_5a706da2,城市应急避难场所周边疏散通道违停拥堵事故,Action,Department,0.8500,交警、应急管理部门立即赶赴现场，对疏散通道内违停车辆进行强制拖移,交通应急处理案例6.txt,AUTO_HIGH
疏散,TMP_ACTI_36355B5EAA,MEA_CASE_1BCFC5476A,疏散,,REQUIRES,疏散通道,TMP_RESO_04E0ADB6BD,RES_CASE_AD62C909B2,疏散通道,,034_城市应急避难场所周边疏散通道违停拥堵事故_5a706da2,城市应急避难场所周边疏散通道违停拥堵事故,Action,Resource,0.7500,疏散通道被违停车辆完全堵死，居民无法进入避难场所,交通应急处理案例6.txt,AUTO_MEDIUM
启动应急预案,TMP_ACTI_26D974B618,MEA_CASE_29AB47FA07,启动应急预案,,IMPLEMENTED_BY,光伏电站应急管理部门,TMP_DEPA_3733574F37,ORG_CASE_D67BC1DFF4,应急管理部门,,035_光伏电站场内道路组件运输车侧翻事故_dc313de7,光伏电站场内道路组件运输车侧翻事故,Action,Department,0.9500,光伏电站应急管理部门立即启动安全生产事故应急预案,交通应急处理案例6.txt,AUTO_HIGH
解救,TMP_ACTI_17E8449527,MEA_CASE_CEEE944B99,解救,,IMPLEMENTED_BY,消防救援队伍,TMP_DEPA_E963DDF5C9,ORG_CASE_CECFFFD120,消防救援队伍,,035_光伏电站场内道路组件运输车侧翻事故_dc313de7,光伏电站场内道路组件运输车侧翻事故,Action,Department,0.9000,消防救援队伍赶赴现场，使用破拆工具解救被困驾驶员,交通应急处理案例6.txt,AUTO_HIGH
清理,TMP_ACTI_E18FF27B84,MEA_CASE_F2C178773D,清理,,IMPLEMENTED_BY,电站施工部门,TMP_DEPA_E0CC9FDABA,ORG_CASE_75A791ED69,电站施工部门,,035_光伏电站场内道路组件运输车侧翻事故_dc313de7,光伏电站场内道路组件运输车侧翻事故,Action,Department,0.9000,电站施工部门调集吊车、运输车，清理散落的光伏组件,交通应急处理案例6.txt,AUTO_HIGH
修复,TMP_ACTI_860099DAEE,MEA_CASE_E5CBFC8C30,修复,,IMPLEMENTED_BY,电站施工部门,TMP_DEPA_E0CC9FDABA,ORG_CASE_75A791ED69,电站施工部门,,035_光伏电站场内道路组件运输车侧翻事故_dc313de7,光伏电站场内道路组件运输车侧翻事故,Action,Department,0.9000,电站施工部门调集吊车、运输车，修复受损道路,交通应急处理案例6.txt,AUTO_HIGH
事故调查,TMP_ACTI_EBF65472A9,MEA_CASE_6933DFD8F9,事故调查,,IMPLEMENTED_BY,交警部门,TMP_DEPA_770A4E80CC,ORG_CASE_C08151231F,交警部门,,035_光伏电站场内道路组件运输车侧翻事故_dc313de7,光伏电站场内道路组件运输车侧翻事故,Action,Department,0.9000,交警部门开展现场勘查和责任认定,交通应急处理案例6.txt,AUTO_HIGH
岸边土层松动坍塌,TMP_EVEN_1A49DE58E0,EVT_CASE_63D923E2E2,岸边土层松动坍塌,EVT_CASE_63D923E2E2,CAUSES,施工机械坠河,TMP_EVEN_7090E58DE2,EVT_CASE_59EDD4A04E,施工机械坠河,EVT_CASE_59EDD4A04E|EVT_CONSTRUCTION_ACCIDENT|EVT_PRODUCTION_ACCIDENT,036_城市河道清淤工程车坠河事故_e9e0f326,城市河道清淤工程车坠河事故,Event,Event,0.9500,因岸边土层松动坍塌，挖掘机连同驾驶员一同坠入约3米深的河道内,交通应急处理案例6.txt,AUTO_HIGH
无人机坠落,TMP_EVEN_9406C76A3B,EVT_CASE_A3BA40F26D,无人机坠落,EVT_CASE_A3BA40F26D,CAUSES,追尾事故,TMP_EVEN_9973778BC9,EVT_CASE_4D219D5D07,追尾事故,EVT_CASE_4D219D5D07|EVT_TRAFFIC_ACCIDENT,037_高速公路无人机掉落引发多车急刹追尾事故_9ff3d797,高速公路无人机掉落引发多车急刹追尾事故,Event,Event,0.9500,无人机坠落至高速公路行车道中央，前方3辆小型轿车紧急刹车避让，后方跟随的2辆货车、3辆轿车避让不及，接连发生连环追尾,交通应急处理案例6.txt,AUTO_HIGH
无人机坠落,TMP_EVEN_9406C76A3B,EVT_CASE_A3BA40F26D,无人机坠落,EVT_CASE_A3BA40F26D,TRIGGERS,紧急刹车,TMP_ACTI_3CE7ADBD29,MEA_CASE_72BE7C7A01,急刹车,,037_高速公路无人机掉落引发多车急刹追尾事故_9ff3d797,高速公路无人机掉落引发多车急刹追尾事故,Event,Action,0.8500,前方3辆小型轿车紧急刹车避让,交通应急处理案例6.txt,AUTO_HIGH
紧急刹车,TMP_ACTI_3CE7ADBD29,MEA_CASE_72BE7C7A01,急刹车,,REQUIRES,小型轿车,TMP_RESO_71A8FF7191,RES_CASE_70407E27F9,小型轿车,,037_高速公路无人机掉落引发多车急刹追尾事故_9ff3d797,高速公路无人机掉落引发多车急刹追尾事故,Action,Resource,0.7500,前方3辆小型轿车紧急刹车避让,交通应急处理案例6.txt,AUTO_MEDIUM
婚宴,TMP_EVEN_996B809A4E,EVT_CASE_553BC7A8F7,婚宴,EVT_CASE_553BC7A8F7,CAUSES,车辆冲撞行人,TMP_EVEN_789BFED63C,EVT_CASE_3862706509,车辆冲撞行人,EVT_CASE_3862706509|EVT_ROAD_EMERGENCY|EVT_ROAD_INTERRUPTION,038_农村红白事宴席占道引发货车冲撞事故_34e8aa66,农村红白事宴席占道引发货车冲撞事故,Event,Event,0.9000,某乡村公路，村民举办婚宴，在公路两侧搭设帐篷、摆放宴席桌凳，占用整个公路路面，仅留狭窄通道供行人通行，一辆轻型货车行驶至宴席路段时，因避让行人操作不当，冲入宴席人群,交通应急处理案例6.txt,AUTO_HIGH
清理,TMP_ACTI_81EE13FAC6,MEA_CASE_F2C178773D,清理,,REQUIRES,公路,TMP_RESO_B8A3E86A83,RES_CASE_FE352D7310,公路,,038_农村红白事宴席占道引发货车冲撞事故_34e8aa66,农村红白事宴席占道引发货车冲撞事故,Action,Resource,0.7000,消防救援队伍清理现场残骸,交通应急处理案例6.txt,AUTO_MEDIUM
排查,TMP_ACTI_E54FB271BF,MEA_CASE_8130295826,排查,,REQUIRES,公路,TMP_RESO_B8A3E86A83,RES_CASE_FE352D7310,公路,,038_农村红白事宴席占道引发货车冲撞事故_34e8aa66,农村红白事宴席占道引发货车冲撞事故,Action,Resource,0.7000,消防救援队伍清理现场残骸，排查安全隐患,交通应急处理案例6.txt,AUTO_MEDIUM
