:START_ID,:END_ID,relation_cn,:TYPE,case_id,case_title,evidence,confidence,source
EVT_CASE_427F0A2151,EVT_CASE_B379DF3AFC,引发,CAUSES,056_桥梁护栏破损车辆坠江事故_d6e9c6ca,桥梁护栏破损车辆坠江事故,因桥梁护栏年久失修、破损严重，一辆小型轿车在行驶中，因驾驶员操作不当，车辆失控冲撞破损护栏，从桥梁坠落至江中,0.9500,案例抽取导入
EVT_CASE_C942A70A78,EVT_CASE_F4726E4011,引发,CAUSES,057_冰雪路面高速多车连环追尾事故_5979c3c4,冰雪路面高速多车连环追尾事故,因夜间气温骤降，路面结冰湿滑，一辆小型轿车行驶中发生侧滑,0.9500,案例抽取导入
EVT_CASE_F4726E4011,EVT_CASE_34BDA1AC61,引发,CAUSES,057_冰雪路面高速多车连环追尾事故_5979c3c4,冰雪路面高速多车连环追尾事故,一辆小型轿车行驶中发生侧滑，与前方8辆轿车、4辆货车发生连环追尾,0.9000,案例抽取导入
EVT_CASE_23EE1D84BC,EVT_CASE_3F8D579860,引发,CAUSES,058_危化品运输车与火车碰撞事故_98cb0816,危化品运输车与火车碰撞事故,危化品运输罐体轻微破损，液化天然气少量泄漏,0.9000,案例抽取导入
EVT_CASE_3F8D579860,MEA_CASE_6B219E66DE,触发,TRIGGERS,058_危化品运输车与火车碰撞事故_98cb0816,危化品运输车与火车碰撞事故,应急管理部门启动《危险化学品突发事件应急预案》，协调消防救援队伍、铁路部门、交警部门、危化品专业处置队伍，携带防化装备、堵漏器材赶赴现场，对泄漏点进行堵漏，稀释泄漏的液化天然气,0.7000,案例抽取导入
MEA_CASE_6B219E66DE,RES_CASE_DBB582ED02,调用,REQUIRES,058_危化品运输车与火车碰撞事故_98cb0816,危化品运输车与火车碰撞事故,一辆装载液化天然气的罐式危化品运输车，在未观察铁路信号的情况下，强行通过铁路道口，与正在行驶的一列货运火车发生碰撞,0.8000,案例抽取导入
MEA_CASE_6B219E66DE,RES_CASE_6B627808E3,调用,REQUIRES,058_危化品运输车与火车碰撞事故_98cb0816,危化品运输车与火车碰撞事故,一辆装载液化天然气的罐式危化品运输车，在未观察铁路信号的情况下，强行通过铁路道口，与正在行驶的一列货运火车发生碰撞,0.8000,案例抽取导入
EVT_CASE_6E479B6FD4,MEA_CASE_C84BF577DD,触发,TRIGGERS,059_乡村道路拖拉机载人翻车事故_9fe7f07a,乡村道路拖拉机载人翻车事故,拖拉机违规载人存在极大安全隐患,0.7000,案例抽取导入
EVT_CASE_6E479B6FD4,EVT_ROAD_INTERRUPTION,引发,CAUSES,059_乡村道路拖拉机载人翻车事故_9fe7f07a,乡村道路拖拉机载人翻车事故,事故路段双向交通中断,0.8000,案例抽取导入
EVT_CASE_09C02D083D,MEA_CASE_AD66F64BE8,触发,TRIGGERS,060_城市快速路车辆起火引燃周边车辆事故_de1b4999,城市快速路车辆起火引燃周边车辆事故,因电路短路引发起火,0.6200,案例抽取导入
EVT_CASE_09C02D083D,EVT_CASE_85237B46E2,引发,CAUSES,060_城市快速路车辆起火引燃周边车辆事故_de1b4999,城市快速路车辆起火引燃周边车辆事故,造成3辆车辆完全烧毁，无人员伤亡，火势存在蔓延至更多车辆的风险，快速路单向交通严重拥堵，后方车辆滞留约7公里，烟雾影响过往车辆视线，存在二次碰撞风险，影响城市快速路通行效率。,0.6000,案例抽取导入
EVT_CASE_40909F589C,MEA_CASE_7CB0BBDC7D,触发,TRIGGERS,061_城市快速路夜间事故_0fd6ca79,城市快速路夜间事故,一辆大型货车因驾驶员疲劳驾驶,0.6200,案例抽取导入
