run_id,run_time,sample_id,group_id,retrieval_mode,single_agent_retrieval_mode,agent_mode,effective_agent_mode,route_target,route_difficulty,route_confidence,route_used_llm,route_fallback_to_g5,enable_review,enable_revision,model_name,latency_ms,input_tokens,output_tokens,total_tokens,approved_like,executability_score,safety_score,constraint_alignment_score,evidence_grounding_score,total_score,rule_total_score,score_backend,llm_judge_enabled,llm_judge_success,llm_judge_weight,llm_judge_model,llm_executability_score,llm_safety_score,llm_compliance_score,llm_overall_score,llm_judge_reason,llm_judge_error,constraint_coverage,critical_miss_rate,has_forbidden_action,critical_action_missed,missing_actions_count,violated_constraints_count,evidence_hit_count,notes
R20260413001939,2026-04-13T00:19:39,S049,single_none_full,none,none,single,single_agent,single_agent,unknown,1.0,0,0,0,0,gemma-3-27b-it,14310,0,0,0,1,0.8,0.9,0.8,0.7,0.91,0.8,llm,1,1,0.5,xopdeepseekv32,0.95,0.92,0.98,0.91,方案步骤清晰完整，可执行性强；针对性控制夜间照明、现场警戒等风险；完全符合相关法律法规和应急预案。,,0.8,0.0,0,0,0,0,1,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
R20260413001939,2026-04-13T00:19:39,S050,single_none_full,none,none,single,single_agent,single_agent,unknown,1.0,0,0,0,0,gemma-3-27b-it,12711,0,0,0,1,0.8,0.9,0.9,0.8,0.9,0.85,llm,1,1,0.5,xopdeepseekv32,0.9,0.9,0.9,0.9,方案步骤清晰、完整、可操作，未发现口号式内容。充分考虑了清除障碍、交通管制、安全评估和风险控制。明确引用相关法律法规，符合应急处理原则。,,0.9,0.0,0,0,0,0,2,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
R20260413001939,2026-04-13T00:19:39,S051,single_none_full,none,none,single,single_agent,single_agent,unknown,1.0,0,0,0,0,gemma-3-27b-it,17876,0,0,0,1,0.8,0.9,0.7,0.8,0.9,0.8,llm,1,1,0.5,xopdeepseekv32,0.9,0.85,0.95,0.9,方案步骤具体完整，职责明确，可执行性强。方案充分考虑了现场救援、风险管控与次生风险防范。方案紧密依据了所列法律法规和应急预案，符合规范要求。,,0.7,0.0,0,0,0,0,2,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
R20260413001939,2026-04-13T00:19:39,S052,single_none_full,none,none,single,single_agent,single_agent,unknown,1.0,0,0,0,0,gemma-3-27b-it,15545,0,0,0,1,0.8,0.9,0.8,0.7,0.93,0.8,llm,1,1,0.5,xopdeepseekv32,0.9,0.9,1.0,0.93,方案步骤完整、具体、可执行，覆盖了应急响应、现场处置、疏散和善后全过程。措施能有效控制氨泄漏和人员中毒风险，并考虑了后续环境清理。步骤与相关法律法规和应急预案高度一致。,,0.8,0.0,0,0,1,0,1,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
R20260413001939,2026-04-13T00:19:39,S053,single_none_full,none,none,single,single_agent,single_agent,unknown,1.0,0,0,0,0,gemma-3-27b-it,13632,0,0,0,1,0.9,0.9,1.0,0.8,0.9,0.9,llm,1,1,0.5,xopdeepseekv32,0.9,0.85,0.95,0.9,策略步骤清晰具体，符合交通应急处理流程。现场处置、救援、取证、疏导、处罚与约谈等环节完整。轻微伤者现场或引导至医院处置妥当。对货车占道风险控制充分，未引入新风险。完全遵守相关法律法规和应急预案。,,1.0,0.0,0,0,0,0,2,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
R20260413001939,2026-04-13T00:19:39,S054,single_none_full,none,none,single,single_agent,single_agent,unknown,1.0,0,0,0,0,gemma-3-27b-it,15548,0,0,0,1,0.85,0.9,0.8,0.7,0.87,0.82,llm,1,1,0.5,xopdeepseekv32,0.85,0.8,0.95,0.87,方案步骤清晰完整，职责分明，联动有序，未出现口号。充分考虑了水流、桥体稳定和人员被困风险，卸载货车与搜救准备等措施体现了安全控制。预案启动、交通管制等均符合相关法律法规和专项应急预案要求。,,0.8,0.0,0,0,0,0,1,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
R20260413001939,2026-04-13T00:19:39,S055,single_none_full,none,none,single,single_agent,single_agent,unknown,1.0,0,0,0,0,gemma-3-27b-it,15438,0,0,0,1,0.8,0.9,0.8,0.7,0.97,0.8,llm,1,1,0.5,xopdeepseekv32,0.95,0.95,1.0,0.97,方案步骤完整，覆盖现场管控、伤员救助、交通疏解、后续调查与评估，可操作性强。针对重伤、轻伤及航班影响均有明确措施，注重风险防控。方案符合列出的法律法规及应急预案要求。,,0.8,0.0,0,0,1,0,1,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
R20260413001939,2026-04-13T00:19:39,S056,single_none_full,none,none,single,single_agent,single_agent,unknown,1.0,0,0,0,0,gemma-3-27b-it,14891,0,0,0,1,0.7,0.8,0.6,0.5,0.95,0.65,llm,1,1,0.5,xopdeepseekv32,0.95,0.9,1.0,0.95,方案步骤清晰、完整，职责明确，覆盖报警、救援、交通管制、风险管控及事后处理全流程，可执行性强。充分考虑了基坑坍塌风险控制与救援安全。完全符合相关法律法规和应急预案要求。,,0.6,0.0,0,0,1,0,1,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
R20260413001939,2026-04-13T00:19:39,S057,single_none_full,none,none,single,single_agent,single_agent,unknown,1.0,0,0,0,0,gemma-3-27b-it,14250,0,0,0,1,0.9,0.95,0.9,0.8,0.91,0.9,llm,1,1,0.5,xopdeepseekv32,0.9,0.9,0.95,0.91,方案步骤清晰完整，可执行性强，各处置单位职责明确。方案充分考虑了人员救援、车辆固定、牧群管控和二次事故预防。引用了相关法律法规和专项预案，符合要求。,,0.9,0.0,0,0,0,0,2,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
R20260413001939,2026-04-13T00:19:39,S058,single_none_full,none,none,single,single_agent,single_agent,unknown,1.0,0,0,0,0,gemma-3-27b-it,12296,0,0,0,1,0.8,0.9,0.7,0.6,0.87,0.75,llm,1,1,0.5,xopdeepseekv32,0.9,0.8,0.9,0.87,方案步骤清晰完整，可执行性强。充分考虑了电池起火、触电、结构安全及有害物质等多重风险，并明确相关处置单位。各项措施均符合所列法律法规及应急预案。,,0.7,0.0,0,0,1,0,1,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
R20260413001939,2026-04-13T00:19:39,S059,single_none_full,none,none,single,single_agent,single_agent,unknown,1.0,0,0,0,0,gemma-3-27b-it,15888,0,0,0,1,0.8,0.9,0.7,0.6,0.9,0.75,llm,1,1,0.5,xopdeepseekv32,0.9,0.9,0.9,0.9,方案步骤清晰完整，可操作性强。充分考虑了人员救援、车辆固定、水位监测等安全风险，并符合应急预案和相关法律法规的要求。,,0.7,0.0,0,0,1,0,1,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
R20260413001939,2026-04-13T00:19:39,S060,single_none_full,none,none,single,single_agent,single_agent,unknown,1.0,0,0,0,0,gemma-3-27b-it,15240,0,0,0,1,0.8,0.9,0.8,0.7,0.9,0.8,llm,1,1,0.5,xopdeepseekv32,1.0,0.9,1.0,0.9,方案步骤清晰完整、责任主体明确，可执行性强。充分考虑了灭火、疏散、防爆等关键风险控制点，且符合多项法律法规和应急预案要求。唯一轻微不足是未明确冷却降温的具体技术操作细节。,,0.8,0.0,0,0,0,0,2,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
R20260413001939,2026-04-13T00:19:39,S061,single_none_full,none,none,single,single_agent,single_agent,unknown,1.0,0,0,0,0,gemma-3-27b-it,13782,0,0,0,1,0.8,0.9,0.7,0.8,0.92,0.8,llm,1,1,0.5,xopdeepseekv32,0.9,0.85,1.0,0.92,方案步骤清晰完整，职责明确可执行，全面响应事故处理与恢复流程。充分关注伤员救治与现场安全，并符合所列法律法规和预案要求。整体策略周全。,,0.7,0.0,0,0,1,0,2,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
R20260413001939,2026-04-13T00:19:39,S062,single_none_full,none,none,single,single_agent,single_agent,unknown,1.0,0,0,0,0,gemma-3-27b-it,13919,0,0,0,1,0.8,0.9,0.8,0.7,0.93,0.8,llm,1,1,0.5,xopdeepseekv32,0.95,0.9,0.95,0.93,方案步骤清晰完整，覆盖交通管制、灭火、防火、清理及恢复全过程，可执行性强。充分考虑了车辆火灾与森林防火双重风险。流程符合相关法律法规与应急预案要求。,,0.8,0.0,0,0,0,0,2,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
R20260413001939,2026-04-13T00:19:39,S063,single_none_full,none,none,single,single_agent,single_agent,unknown,1.0,0,0,0,0,gemma-3-27b-it,12560,0,0,0,1,0.8,0.9,0.8,0.7,0.9,0.8,llm,1,1,0.5,xopdeepseekv32,0.9,0.9,0.9,0.9,方案步骤清晰、可操作性强，涵盖事故处置、人员疏散、交通疏导及后期评估。措施能有效控制风险，保障现场安全。方案步骤符合相关法律法规和应急管理流程。,,0.8,0.0,0,0,1,0,2,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
R20260413001939,2026-04-13T00:19:39,S064,single_none_full,none,none,single,single_agent,single_agent,unknown,1.0,0,0,0,0,gemma-3-27b-it,14583,0,0,0,1,0.85,0.9,0.8,0.7,0.93,0.82,llm,1,1,0.5,xopdeepseekv32,0.9,0.9,1.0,0.93,策略步骤清晰完整，具备高度可执行性；充分控制了火灾、结构受损等风险并考虑了人员保障，安全性强；步骤与引用法规完全匹配，合规性高。,,0.8,0.0,0,0,0,0,1,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
R20260413001939,2026-04-13T00:19:39,S065,single_none_full,none,none,single,single_agent,single_agent,unknown,1.0,0,0,0,0,gemma-3-27b-it,14240,0,0,0,1,0.9,0.95,0.9,0.7,0.93,0.88,llm,1,1,0.5,xopdeepseekv32,0.95,0.95,1.0,0.93,方案步骤清晰完整，职责分工明确，优先断电和疏散人员保障安全，符合法律法规和应急预案要求，可执行性强。,,0.9,0.0,0,0,0,0,1,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
R20260413001939,2026-04-13T00:19:39,S066,single_none_full,none,none,single,single_agent,single_agent,unknown,1.0,0,0,0,0,gemma-3-27b-it,14233,0,0,0,1,0.9,0.95,0.9,0.8,0.9,0.88,llm,1,1,0.5,xopdeepseekv32,0.9,0.85,0.95,0.9,方案步骤清晰完整，职责明确，无口号式内容。充分考虑了现场救援、交通管制、设备修复、海关监管和事故调查等环节，整体可执行性强。方案遵循了相关法律法规和应急预案要求，安全性高。,,0.9,0.0,0,0,0,0,2,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
R20260413001939,2026-04-13T00:19:39,S067,single_none_full,none,none,single,single_agent,single_agent,unknown,1.0,0,0,0,0,gemma-3-27b-it,15030,0,0,0,1,0.8,0.9,0.7,0.8,0.9,0.8,llm,1,1,0.5,xopdeepseekv32,0.9,0.85,0.95,0.9,方案步骤清晰完整，无口号，可执行性强。安全措施针对现场控制和系统整改，有效。法律依据充分，符合应急处理预案要求。,,0.7,0.0,0,0,1,0,2,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
R20260413001939,2026-04-13T00:19:39,S068,single_none_full,none,none,single,single_agent,single_agent,unknown,1.0,0,0,0,0,gemma-3-27b-it,15305,0,0,0,1,0.8,0.9,0.7,0.6,0.92,0.75,llm,1,1,0.5,xopdeepseekv32,0.9,0.85,1.0,0.92,方案步骤清晰、完整、可操作性强，覆盖了从紧急响应到事后处理的全流程。充分考虑了现场安全控制和救援优先，符合相关法律法规要求。个别步骤描述稍显宽泛（如“提升应急处置能力”），但整体专业、完备。,,0.7,0.0,0,0,1,0,1,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
R20260413001939,2026-04-13T00:19:39,S069,single_none_full,none,none,single,single_agent,single_agent,unknown,1.0,0,0,0,0,gemma-3-27b-it,14971,0,0,0,1,0.8,0.9,0.8,0.7,0.9,0.8,llm,1,1,0.5,xopdeepseekv32,0.9,0.85,0.95,0.9,方案步骤清晰具体，多部门联动职责明确，可执行性强。充分考虑了人员救助、秩序维护和次生风险防范。完全符合相关法律法规和应急预案要求。,,0.8,0.0,0,0,0,0,1,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
R20260413001939,2026-04-13T00:19:39,S070,single_none_full,none,none,single,single_agent,single_agent,unknown,1.0,0,0,0,0,gemma-3-27b-it,14672,0,0,0,1,0.7,0.8,0.6,0.5,0.85,0.65,llm,1,1,0.5,xopdeepseekv32,0.85,0.8,0.95,0.85,策略步骤清晰完整，可执行性强，符合I级应急响应要求。对现场警戒、救援、交通疏导等风险控制措施明确，但救援阶段“组织对河道进行疏浚”操作复杂，在“水流速快”条件下可能产生新风险且可行性待商榷。内容与所列法律法规及应急预案高度符合。,,0.6,0.0,0,0,1,0,1,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
R20260413001939,2026-04-13T00:19:39,S071,single_none_full,none,none,single,single_agent,single_agent,unknown,1.0,0,0,0,0,gemma-3-27b-it,16134,0,0,0,1,0.7,0.8,0.6,0.5,0.85,0.65,llm,1,1,0.5,xopdeepseekv32,0.85,0.8,0.95,0.85,方案步骤具体、完整、可执行，涵盖了启动、警戒、救援、环保、调查、清理、总结全流程。充分考虑了漏油、爆炸、伤员等安全风险并指派了专业单位。法律依据明确，符合应急预案要求。,,0.6,0.0,0,0,1,0,1,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
R20260413001939,2026-04-13T00:19:39,S072,single_none_full,none,none,single,single_agent,single_agent,unknown,1.0,0,0,0,0,gemma-3-27b-it,13117,0,0,0,1,0.8,0.9,0.8,0.7,0.87,0.8,llm,1,1,0.5,xopdeepseekv32,0.85,0.8,0.95,0.87,方案步骤清晰、具体，职责明确，可执行性强。覆盖现场控制、安全排险、乘客安抚、运行恢复及事后调查等关键环节，符合应急法规。安全措施整体得当，但事故现场的航空器紧急撤离、医疗支援等风险应对细节略显不足。,,0.8,0.0,0,0,1,0,1,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
R20260413001939,2026-04-13T00:19:39,S073,single_none_full,none,none,single,single_agent,single_agent,unknown,1.0,0,0,0,0,gemma-3-27b-it,12698,0,0,0,1,0.8,0.9,0.8,0.7,0.9,0.8,llm,1,1,0.5,xopdeepseekv32,0.9,0.85,0.95,0.9,方案步骤清晰完整，责任主体明确，可操作性强。关注了人员营救、电池风险控制和交通恢复等关键环节，符合相关法规和预案。电池火灾风险评估和防护措施具体可行，兼顾了处置安全。,,0.8,0.0,0,0,1,0,1,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
R20260413001939,2026-04-13T00:19:39,S074,single_none_full,none,none,single,single_agent,single_agent,unknown,1.0,0,0,0,0,gemma-3-27b-it,13104,0,0,0,1,0.8,0.9,0.8,0.7,0.93,0.8,llm,1,1,0.5,xopdeepseekv32,0.95,0.95,0.9,0.93,方案步骤清晰完整，可执行性强，覆盖了现场控制、伤员救治、安全警戒、情绪疏导、调查处理和隐患排查等关键环节，符合应急流程与法规要求。,,0.8,0.0,0,0,0,0,1,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
R20260413001939,2026-04-13T00:19:39,S075,single_none_full,none,none,single,single_agent,single_agent,unknown,1.0,0,0,0,0,gemma-3-27b-it,14132,0,0,0,1,0.8,0.7,0.6,0.7,0.9,0.7,llm,1,1,0.5,xopdeepseekv32,0.9,0.85,0.95,0.9,方案步骤完整且具体可操作，无口号。充分考虑了救援、安全隔离、交通疏导和农机保障，符合法规和预案要求。对夏收农时影响有所考虑，但具体补救措施稍显笼统。,,0.6,0.0,0,0,1,0,1,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
R20260413001939,2026-04-13T00:19:39,S076,single_none_full,none,none,single,single_agent,single_agent,unknown,1.0,0,0,0,0,gemma-3-27b-it,14209,0,0,0,1,0.9,0.95,0.9,0.8,0.87,0.88,llm,1,1,0.5,xopdeepseekv32,0.85,0.8,0.95,0.87,方案步骤具体，分工明确，符合法规要求。但对现场持续的“坠物风险”控制主要依赖事后检查，未明确立即采取的空中平台稳固或风险隔离等前置措施，存在安全改善空间。,,0.9,0.0,0,0,0,0,2,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
R20260413001939,2026-04-13T00:19:39,S077,single_none_full,none,none,single,single_agent,single_agent,unknown,1.0,0,0,0,0,gemma-3-27b-it,14152,0,0,0,1,0.8,0.9,0.7,0.7,0.9,0.78,llm,1,1,0.5,xopdeepseekv32,0.9,0.85,0.95,0.9,方案步骤具体完整，职责清晰，可执行性强。涵盖伤员救助、现场安全控制、交通疏导与事故调查全流程。充分控制无人机残骸等风险。符合相关法律与应急预案。,,0.7,0.0,0,0,0,0,1,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
R20260413001939,2026-04-13T00:19:39,S078,single_none_full,none,none,single,single_agent,single_agent,unknown,1.0,0,0,0,0,gemma-3-27b-it,15918,0,0,0,1,0.8,0.9,0.8,0.7,0.8,0.8,llm,1,1,0.5,xopdeepseekv32,0.8,0.7,0.9,0.8,方案步骤清晰、分工明确，可执行性较强。控制了现场风险和秩序，但对违规占道处理的衔接、现场情绪安抚的具体协同措施阐述稍显不足。,,0.8,0.0,0,0,0,0,1,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
R20260413001939,2026-04-13T00:19:39,S079,single_none_full,none,none,single,single_agent,single_agent,unknown,1.0,0,0,0,0,gemma-3-27b-it,14498,0,0,0,1,0.8,0.9,0.7,0.8,0.9,0.8,llm,1,1,0.5,xopdeepseekv32,0.9,0.85,0.95,0.9,方案步骤清晰完整，职责明确，可操作性强。从交通管制、事故处理到隐患清理和后续管理，覆盖了事故处置关键环节，符合相关法规和应急预案要求。,,0.7,0.0,0,0,1,0,2,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
R20260413001939,2026-04-13T00:19:39,S080,single_none_full,none,none,single,single_agent,single_agent,unknown,1.0,0,0,0,0,gemma-3-27b-it,17416,0,0,0,1,0.7,0.8,0.6,0.7,0.9,0.7,llm,1,1,0.5,xopdeepseekv32,0.9,0.85,0.95,0.9,方案步骤清晰、职责明确、逻辑完整，具备较强的可执行性。对山体滑坡、二次事故、叶片处理等风险均有针对性措施，但叶片切割等高风险操作的具体安全规程可更明确。方案各步骤均与相关法律法规及应急管理流程相符。,,0.6,1.0,0,1,2,0,1,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
R20260413001939,2026-04-13T00:19:39,S081,single_none_full,none,none,single,single_agent,single_agent,unknown,1.0,0,0,0,0,gemma-3-27b-it,15257,0,0,0,1,0.7,0.8,0.6,0.7,0.85,0.7,llm,1,1,0.5,xopdeepseekv32,0.8,0.85,0.9,0.85,方案步骤具体、完整，且职责明确，可执行性强。方案覆盖伤员救援、现场管控和事故调查，充分考虑了猛兽区安全与交通疏导，控制风险较好。方案符合相关法律法规和预案要求。,,0.6,0.0,0,0,1,0,1,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
R20260413001939,2026-04-13T00:19:39,S082,single_none_full,none,none,single,single_agent,single_agent,unknown,1.0,0,0,0,0,gemma-3-27b-it,16263,0,0,0,1,0.7,0.8,0.6,0.5,0.86,0.65,llm,1,1,0.5,xopdeepseekv32,0.8,0.9,0.9,0.86,方案步骤完整有序，可执行性强，涵盖了启动预案、现场处置到后期恢复的全过程。对落石、滑坡等持续风险有评估与持续监测，强调救援人员自身安全，安全考量充分。步骤与引用法规相符，符合交通应急处理要求。,,0.6,0.0,0,0,1,0,1,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
R20260413001939,2026-04-13T00:19:39,S083,single_none_full,none,none,single,single_agent,single_agent,unknown,1.0,0,0,0,0,gemma-3-27b-it,16471,0,0,0,1,0.7,0.8,0.6,0.6,0.9,0.68,llm,1,1,0.5,xopdeepseekv32,0.9,0.8,1.0,0.9,方案步骤清晰完整，覆盖救援、交通管制、环境处理与事故调查全流程，可执行性强。对人员救援和污染控制明确，符合法规预案。建议更具体说明对坡道安全风险的即时控制措施。,,0.6,0.0,0,0,1,0,1,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
R20260413001939,2026-04-13T00:19:39,S084,single_none_full,none,none,single,single_agent,single_agent,unknown,1.0,0,0,0,0,gemma-3-27b-it,15728,0,0,0,1,0.7,0.8,0.6,0.7,0.87,0.7,llm,1,1,0.5,xopdeepseekv32,0.9,0.8,0.9,0.87,方案步骤清晰、完整且具可操作性，覆盖现场处置、调查、整改全流程，符合法律法规与应急预案。但在防止二次事故环节，对现场复杂风险评估与控制细节可进一步加强。,,0.6,0.0,0,0,1,0,1,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
R20260413001939,2026-04-13T00:19:39,S085,single_none_full,none,none,single,single_agent,single_agent,unknown,1.0,0,0,0,0,gemma-3-27b-it,14021,0,0,0,1,0.8,0.9,0.8,0.7,0.9,0.8,llm,1,1,0.5,xopdeepseekv32,0.9,0.85,0.95,0.9,方案步骤具体，职责明确，可执行性强。充分考虑了现场管控、人员救援和次生风险预防。步骤和法规依据清晰，符合相关应急预案要求。救援报告和路面修复等善后环节完整。,,0.8,0.0,0,0,0,0,1,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
R20260413001939,2026-04-13T00:19:39,S086,single_none_full,none,none,single,single_agent,single_agent,unknown,1.0,0,0,0,0,gemma-3-27b-it,16044,0,0,0,1,0.8,0.9,0.85,0.7,0.91,0.81,llm,1,1,0.5,xopdeepseekv32,0.95,0.85,1.0,0.91,方案步骤具体、完整，职责明确，可操作性强。充分考虑了人群踩踏、结构安全、应急车道等多重风险并采取措施，风险控制较全面。方案紧密依据所列法律法规和预案，合规性极高。,,0.85,0.0,0,0,0,0,1,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
R20260413001939,2026-04-13T00:19:39,S087,single_none_full,none,none,single,single_agent,single_agent,unknown,1.0,0,0,0,0,gemma-3-27b-it,16957,0,0,0,1,0.6,0.7,0.5,0.4,0.87,0.55,llm,1,1,0.5,xopdeepseekv32,0.9,0.8,0.9,0.87,方案步骤清晰完整，可操作性强，符合法规预案。充分考虑了现场安全警戒、次生灾害防控及多方联动。救援过程对现场持续风险（落石）的控制和救援人员自身安全的强调可更具体和前置。,,0.5,0.0,0,0,1,0,0,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
R20260413001939,2026-04-13T00:19:39,S088,single_none_full,none,none,single,single_agent,single_agent,unknown,1.0,0,0,0,0,gemma-3-27b-it,15122,0,0,0,1,0.8,0.9,0.8,0.7,0.9,0.8,llm,1,1,0.5,xopdeepseekv32,0.9,0.8,1.0,0.9,方案步骤完整、具体、可执行性强，针对事件关键环节（管制、救援、车辆处理）均有明确措施。但涉水引导车辆与转移人员步骤在水深60厘米且潮水猛涨条件下存在安全风险，建议明确优先确保人员安全，避免涉水操作。方案符合相关法律法规与预案框架。,,0.8,0.0,0,0,0,0,1,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
R20260413001939,2026-04-13T00:19:39,S089,single_none_full,none,none,single,single_agent,single_agent,unknown,1.0,0,0,0,0,gemma-3-27b-it,13434,0,0,0,1,0.7,0.8,0.6,0.5,0.85,0.65,llm,1,1,0.5,xopdeepseekv32,0.85,0.8,0.9,0.85,方案步骤清晰完整，分工明确，可执行性强，覆盖了从现场处置到事后恢复的全过程。安全控制措施全面，如封锁、禁飞、检查。引用的法规和预案依据充分，符合相关规定。,,0.6,0.0,0,0,1,0,1,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
R20260413001939,2026-04-13T00:19:39,S090,single_none_full,none,none,single,single_agent,single_agent,unknown,1.0,0,0,0,0,gemma-3-27b-it,11409,0,0,0,1,0.6,0.7,0.5,0.7,0.92,0.625,llm,1,1,0.5,xopdeepseekv32,0.9,0.85,1.0,0.92,策略步骤具体可操作，覆盖处置全过程。充分考虑了安全和秩序恢复，但轻微事故情况下，积压车辆分流的具体措施可进一步明确。严格遵循相关法规和预案。,,0.5,0.0,0,0,0,0,1,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
R20260413001939,2026-04-13T00:19:39,S091,single_none_full,none,none,single,single_agent,single_agent,unknown,1.0,0,0,0,0,gemma-3-27b-it,13424,0,0,0,1,0.9,0.9,0.8,0.7,0.92,0.85,llm,1,1,0.5,xopdeepseekv32,0.95,0.9,1.0,0.92,方案步骤清晰具体，可操作性强。有效控制了现场风险，并符合法律法规。整体逻辑完整，处置流程规范。,,0.8,0.0,0,0,0,0,1,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
R20260413001939,2026-04-13T00:19:39,S092,single_none_full,none,none,single,single_agent,single_agent,unknown,1.0,0,0,0,0,gemma-3-27b-it,12007,0,0,0,1,0.9,1.0,1.0,0.8,0.93,0.9,llm,1,1,0.5,xopdeepseekv32,0.9,0.9,1.0,0.93,方案步骤清晰完整，覆盖交通管制、清理、善后与记录，可执行性强。通过管制、警示与检查充分控制风险，遵守相关法律法规，符合应急处理流程。,,1.0,0.0,0,0,0,0,2,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
R20260413001939,2026-04-13T00:19:39,S093,single_none_full,none,none,single,single_agent,single_agent,unknown,1.0,0,0,0,0,gemma-3-27b-it,12179,0,0,0,1,0.6,0.7,0.5,0.6,0.9,0.6,llm,1,1,0.5,xopdeepseekv32,0.9,0.85,0.95,0.9,方案步骤具体完整，可操作性强。安全措施充分，但未明确处理围观人群。符合法律法规及应急预案要求，处置流程规范。,,0.5,0.0,0,0,1,0,1,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
R20260413001939,2026-04-13T00:19:39,S094,single_none_full,none,none,single,single_agent,single_agent,unknown,1.0,0,0,0,0,gemma-3-27b-it,13581,0,0,0,1,0.9,1.0,1.0,0.8,0.9,0.9,llm,1,1,0.5,xopdeepseekv32,0.9,0.85,0.95,0.9,方案步骤清晰、可操作，涵盖事故处置、交通疏导、责任认定及事后复盘全过程，符合应急流程。明确提及法规依据，整体合规性强。安全控制措施（警示、移至路肩）到位，但冲突现场的安全风险控制细节可再具体化。,,1.0,0.0,0,0,0,0,2,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
R20260413001939,2026-04-13T00:19:39,S095,single_none_full,none,none,single,single_agent,single_agent,unknown,1.0,0,0,0,0,gemma-3-27b-it,15538,0,0,0,1,0.6,0.8,0.7,0.7,0.92,0.7,llm,1,1,0.5,xopdeepseekv32,0.95,0.85,0.95,0.92,方案步骤清晰完整，可操作性强，与法律法规和预案高度契合。风险控制充分，但对突发车辆动态的二次风险预防措施可更具体。,,0.7,0.0,0,0,1,0,1,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
R20260413001939,2026-04-13T00:19:39,S096,single_none_full,none,none,single,single_agent,single_agent,unknown,1.0,0,0,0,0,gemma-3-27b-it,15100,0,0,0,1,0.8,0.9,0.9,0.7,1.0,0.85,llm,1,1,0.5,xopdeepseekv32,1.0,1.0,1.0,1.0,方案步骤清晰完整，涵盖现场确认、警戒、救援、清理、恢复、记录评估全流程，风险管控周全，引用法规准确，符合应急规范。,,0.9,0.0,0,0,0,0,1,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
R20260413001939,2026-04-13T00:19:39,S097,single_none_full,none,none,single,single_agent,single_agent,unknown,1.0,0,0,0,0,gemma-3-27b-it,15057,0,0,0,1,0.6,0.8,0.7,0.7,0.9,0.7,llm,1,1,0.5,xopdeepseekv32,0.9,0.9,0.9,0.9,方案步骤具体、完整，注重风险控制与通道畅通，符合相关法规和预案要求，联动处置机制明确，可执行性强。,,0.7,0.0,0,0,0,0,1,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
