:START_ID,:END_ID,relation_cn,:TYPE,case_id,case_title,evidence,confidence,source
MEA_CASE_A0148F49D9,ORG_CASE_DA3B807A38,实施主体,IMPLEMENTED_BY,039_案例39_高速跨线桥施工杂物掉落砸车事故_8f0be2e5,案例39：高速跨线桥施工杂物掉落砸车事故,对施工单位进行安全整改,0.8000,案例抽取导入
MEA_CASE_71DCBFE52F,ORG_CASE_DA3B807A38,实施主体,IMPLEMENTED_BY,039_案例39_高速跨线桥施工杂物掉落砸车事故_8f0be2e5,案例39：高速跨线桥施工杂物掉落砸车事故,追责相关人员,0.8000,案例抽取导入
MEA_CASE_EAEC72BD5F,ORG_CASE_12F41DBD86,实施主体,IMPLEMENTED_BY,039_案例39_高速跨线桥施工杂物掉落砸车事故_8f0be2e5,案例39：高速跨线桥施工杂物掉落砸车事故,路政部门拖移事故车辆，修复路面,0.8000,案例抽取导入
MEA_CASE_1130894FD2,RES_CASE_7CD39CFBB2,调用,REQUIRES,040_案例40_城郊公交站牌货车避让行人撞毁站牌事故_13b6f187,案例40：城郊公交站牌货车避让行人撞毁站牌事故,一辆货车紧急避让,0.6200,案例抽取导入
EVT_CASE_A141A000B0,MEA_CASE_1130894FD2,触发,TRIGGERS,040_案例40_城郊公交站牌货车避让行人撞毁站牌事故_13b6f187,案例40：城郊公交站牌货车避让行人撞毁站牌事故,一辆货车紧急避让,0.6200,案例抽取导入
EVT_CASE_590A5F607D,EVT_ROAD_ICE,引发,CAUSES,041_案例41_冬季桥面结冰货车侧滑撞毁护栏事故_55cc1c3d,案例41：冬季桥面结冰货车侧滑撞毁护栏事故,冬季气温低，桥面结冰湿滑，一辆重型货车行驶中侧滑,0.9000,案例抽取导入
MEA_CASE_7719C4F54E,RES_CASE_325A82726F,调用,REQUIRES,041_案例41_冬季桥面结冰货车侧滑撞毁护栏事故_55cc1c3d,案例41：冬季桥面结冰货车侧滑撞毁护栏事故,失控撞上大桥护栏，护栏断裂数米,0.7000,案例抽取导入
EVT_PRODUCTION_ACCIDENT,MEA_CASE_A048795819,触发,TRIGGERS,042_案例42_城市非机动车道电动车载人超载侧翻事故_8ced9f51,案例42：城市非机动车道电动车载人超载侧翻事故,超载导致车辆重心不稳,0.6200,案例抽取导入
EVT_CASE_6176E03535,EVT_CASE_297CCEBE80,引发,CAUSES,043_案例43_山区公路泥石流半幅阻断交通事故_c242c4ba,案例43：山区公路泥石流半幅阻断交通事故,因连夜降雨引发小型泥石流，泥土、石块半幅阻断路面,0.9500,案例抽取导入
EVT_CASE_297CCEBE80,MEA_CASE_1D820D42D2,触发,TRIGGERS,043_案例43_山区公路泥石流半幅阻断交通事故_c242c4ba,案例43：山区公路泥石流半幅阻断交通事故,交警到场，设置警戒区域，引导车辆半幅通行,0.8000,案例抽取导入
EVT_CASE_297CCEBE80,MEA_CASE_1045C7C149,触发,TRIGGERS,043_案例43_山区公路泥石流半幅阻断交通事故_c242c4ba,案例43：山区公路泥石流半幅阻断交通事故,交警到场，设置警戒区域，引导车辆半幅通行,0.8000,案例抽取导入
EVT_CASE_DF0FEEC823,EVT_CASE_DE6262D6FC,引发,CAUSES,044_案例44_高速货车拉运家具未固定散落事故_fafd00f0,案例44：高速货车拉运家具未固定散落事故,后续3辆轿车躲避不及，发生剐蹭,0.9000,案例抽取导入
EVT_CASE_AC9399F429,MEA_CASE_34B2655045,触发,TRIGGERS,045_案例45_城郊铁路平交道口电动车抢行被撞事故_6a091b7a,案例45：城郊铁路平交道口电动车抢行被撞事故,火车紧急制动,0.8000,案例抽取导入
MEA_CASE_34B2655045,RES_CASE_E193A7EA9F,调用,REQUIRES,045_案例45_城郊铁路平交道口电动车抢行被撞事故_6a091b7a,案例45：城郊铁路平交道口电动车抢行被撞事故,火车紧急制动,0.7000,案例抽取导入
MEA_CASE_4A2F4E3BCD,RES_CASE_8AE47E20B6,调用,REQUIRES,045_案例45_城郊铁路平交道口电动车抢行被撞事故_6a091b7a,案例45：城郊铁路平交道口电动车抢行被撞事故,一辆电动自行车强行抢行通过道口,0.7000,案例抽取导入
MEA_CASE_D53D85D8E4,RES_CASE_7CD39CFBB2,调用,REQUIRES,047_案例47_乡村公路货车拉运竹竿超长剐蹭客车事故_8de2b58e,案例47：乡村公路货车拉运竹竿超长剐蹭客车事故,货车拉运竹竿，超长超出车尾3米，未设置警示标志,0.6200,案例抽取导入
EVT_CASE_F4AFE9A596,MEA_CASE_D53D85D8E4,触发,TRIGGERS,047_案例47_乡村公路货车拉运竹竿超长剐蹭客车事故_8de2b58e,案例47：乡村公路货车拉运竹竿超长剐蹭客车事故,货车拉运竹竿，超长超出车尾3米，未设置警示标志,0.6200,案例抽取导入
EVT_CASE_F4AFE9A596,EVT_VEHICLE_BACKLOG,引发,CAUSES,047_案例47_乡村公路货车拉运竹竿超长剐蹭客车事故_8de2b58e,案例47：乡村公路货车拉运竹竿超长剐蹭客车事故,2名乘客被碎玻璃划伤，客车与竹竿受损，乡村公路拥堵，车辆滞留2公里，超长装载违规，易引发重大伤亡。,0.6000,案例抽取导入
EVT_RAINSTORM,EVT_CASE_E68012F9D4,引发,CAUSES,048_案例48_高速路暴雨天气车辆涉水熄火群困事故_33da7525,案例48：高速路暴雨天气车辆涉水熄火群困事故,突降暴雨，路面积水达50厘米，6辆小型轿车、2辆SUV依次驶入积水区熄火,0.9000,案例抽取导入
EVT_CASE_106C22F38E,EVT_CASE_E68012F9D4,引发,CAUSES,048_案例48_高速路暴雨天气车辆涉水熄火群困事故_33da7525,案例48：高速路暴雨天气车辆涉水熄火群困事故,路面积水达50厘米，6辆小型轿车、2辆SUV依次驶入积水区熄火,0.8500,案例抽取导入
EVT_CASE_D44DBBBD83,EVT_CASE_9CC62EF2EB,引发,CAUSES,049_案例49_城郊结合部渣土车遗撒渣土掩埋非机动车事_dd029e85,案例49：城郊结合部渣土车遗撒渣土掩埋非机动车事故,大量渣土遗撒路面，堆积成小土堆，一辆电动自行车行驶中撞上土堆，车辆侧翻,0.9000,案例抽取导入
EVT_CASE_76776359A6,EVT_ROAD_INTERRUPTION,引发,CAUSES,050_案例50_城市高架路匝道货车超限上桥侧翻事故_c8ea5027,案例50：城市高架路匝道货车超限上桥侧翻事故,超限检测设备故障，一辆超重重型货车违规驶入高架匝道，匝道转弯半径小，货车因超重、车速过快侧翻,0.9000,案例抽取导入
MEA_CASE_E5CBFC8C30,RES_CASE_5A9FE29D77,调用,REQUIRES,050_案例50_城市高架路匝道货车超限上桥侧翻事故_c8ea5027,案例50：城市高架路匝道货车超限上桥侧翻事故,路政部门调集大型吊车，扶正货车，清理散落货物,0.9000,案例抽取导入
