case_id,case_title,entity_temp_id,entity_name,entity_type,resolution_type,final_entity_id,final_entity_name,is_new_entity,primary_event_id,primary_event_name,expanded_event_ids,expanded_event_names,alias_patch_target_ids,alias_patch_target_names,import_eligible,import_skip_reason,evidence,confidence
029_山区公路货车超载翻车事故_3d730728,山区公路货车超载翻车事故,TMP_EVEN_42596947D5,车辆侧翻,Event,new_event_with_expansions,EVT_CASE_9CC62EF2EB,车辆侧翻,true,EVT_CASE_9CC62EF2EB,车辆侧翻,EVT_ROAD_INTERRUPTION|EVT_ROAD_BLOCKAGE|EVT_TRAFFIC_ACCIDENT,公路中断|公路阻塞|交通事故,EVT_ROAD_INTERRUPTION|EVT_ROAD_BLOCKAGE|EVT_TRAFFIC_ACCIDENT,公路中断|公路阻塞|交通事故,true,,一辆重型货车超载运输砂石，因路面狭窄、坡度较大，驾驶员操作不当，车辆发生翻车,0.9000
029_山区公路货车超载翻车事故_3d730728,山区公路货车超载翻车事故,TMP_ACTI_0DE4E19515,超载,Action,new_entity,MEA_CASE_A048795819,超载,true,,,,,,,true,,一辆重型货车超载运输砂石,0.8000
029_山区公路货车超载翻车事故_3d730728,山区公路货车超载翻车事故,TMP_EVEN_F6D6CFC610,道路交通安全法,Event,new_event,EVT_CASE_0A5C5DEE74,道路交通安全法,true,EVT_CASE_0A5C5DEE74,道路交通安全法,,,,,true,,依据《道路交通安全法》对货车超载行为进行处罚,0.7000
030_城市主干道施工车辆碰撞行人事故_b9b4272c,城市主干道施工车辆碰撞行人事故,TMP_EVEN_D7BC141430,施工车辆碰撞行人,Event,new_event_with_expansions,EVT_CASE_E7F27BD021,施工车辆碰撞行人,true,EVT_CASE_E7F27BD021,施工车辆碰撞行人,EVT_CONSTRUCTION_ACCIDENT|EVT_CONSTRUCTION_SAFETY,公路工程建设事故|施工安全事故,EVT_CONSTRUCTION_ACCIDENT|EVT_CONSTRUCTION_SAFETY,公路工程建设事故|施工安全事故,true,,某市主干道施工路段，一辆施工挖掘机在作业时，因驾驶员未观察周边路况，碰撞正在过马路的一名行人,0.9000
030_城市主干道施工车辆碰撞行人事故_b9b4272c,城市主干道施工车辆碰撞行人事故,TMP_DEPA_0482DD9E76,交警部门,Department,new_entity,ORG_CASE_C08151231F,交警部门,true,,,,,,,true,,交警部门到场开展现场勘查,0.9000
030_城市主干道施工车辆碰撞行人事故_b9b4272c,城市主干道施工车辆碰撞行人事故,TMP_DEPA_D5F18FDC8C,交通部门,Department,new_entity,ORG_CASE_B6CBD41599,交通部门,true,,,,,,,true,,交通部门责令施工单位整改,0.9000
030_城市主干道施工车辆碰撞行人事故_b9b4272c,城市主干道施工车辆碰撞行人事故,TMP_ACTI_BEED44B290,停止施工,Action,new_entity,MEA_CASE_03349F59B0,停止施工,true,,,,,,,true,,施工单位立即停止施工,0.8000
030_城市主干道施工车辆碰撞行人事故_b9b4272c,城市主干道施工车辆碰撞行人事故,TMP_ACTI_D3D4B50EAB,现场勘查,Action,new_entity,MEA_CASE_C2D9BE1EAA,现场勘查,true,,,,,,,true,,开展现场勘查,0.8000
030_城市主干道施工车辆碰撞行人事故_b9b4272c,城市主干道施工车辆碰撞行人事故,TMP_ACTI_A33A46DCBD,整改安全隐患,Action,new_entity,MEA_CASE_12987E1F14,整改安全隐患,true,,,,,,,true,,责令施工单位整改安全隐患,0.8000
031_高速路车辆爆胎侧滑碰撞护栏事故_2f64760b,高速路车辆爆胎侧滑碰撞护栏事故,TMP_EVEN_E79FF7B344,车辆侧翻,Event,new_event_with_expansions,EVT_CASE_9CC62EF2EB,车辆侧翻,true,EVT_CASE_9CC62EF2EB,车辆侧翻,EVT_VEHICLE_BACKLOG|EVT_ROAD_DAMAGE|EVT_TRAFFIC_ACCIDENT,车辆积压|公路损毁|交通事故,EVT_VEHICLE_BACKLOG|EVT_ROAD_DAMAGE|EVT_TRAFFIC_ACCIDENT,车辆积压|公路损毁|交通事故,true,,车辆失控侧滑，碰撞高速公路右侧护栏，护栏被撞断，车辆冲出护栏，停放在高速公路边坡上,0.7500
031_高速路车辆爆胎侧滑碰撞护栏事故_2f64760b,高速路车辆爆胎侧滑碰撞护栏事故,TMP_EVEN_F1A3209C3B,爆胎,Event,new_event,EVT_CASE_67994BB4B4,爆胎,true,EVT_CASE_67994BB4B4,爆胎,,,,,true,,因轮胎老化发生爆胎,0.9000
031_高速路车辆爆胎侧滑碰撞护栏事故_2f64760b,高速路车辆爆胎侧滑碰撞护栏事故,TMP_RESO_76EFE687B9,护栏,Resource,new_entity,RES_CASE_325A82726F,护栏,true,,,,,,,true,,碰撞高速公路右侧护栏，护栏被撞断,0.9500
031_高速路车辆爆胎侧滑碰撞护栏事故_2f64760b,高速路车辆爆胎侧滑碰撞护栏事故,TMP_EVEN_03EC0D966F,车辆积压,Event,alias_match,EVT_VEHICLE_BACKLOG,车辆积压,false,EVT_VEHICLE_BACKLOG,车辆积压,,,,,true,,后方车辆滞留约4公里,0.7000
031_高速路车辆爆胎侧滑碰撞护栏事故_2f64760b,高速路车辆爆胎侧滑碰撞护栏事故,TMP_ACTI_4ABBA18101,道路封闭,Action,new_entity,MEA_CASE_72E84ECB20,道路封闭,true,,,,,,,true,,事故路段单向交通封闭,0.7500
032_乡村道路电动三轮车载人碰撞事故_9f17a404,乡村道路电动三轮车载人碰撞事故,TMP_EVEN_EEEDBFDEA3,道路交通事故,Event,alias_match_with_expansions,EVT_TRAFFIC_ACCIDENT,交通事故,false,EVT_TRAFFIC_ACCIDENT,交通事故,EVT_PRODUCTION_ACCIDENT,公路交通运输生产事故,,,true,,某乡村道路，一辆电动三轮车违规载人（载有4人），因驾驶员超速行驶，在弯道处与一辆小型货车发生碰撞，电动三轮车被撞翻，车上人员全部摔倒在地，小型货车车头轻微受损。,0.9000
032_乡村道路电动三轮车载人碰撞事故_9f17a404,乡村道路电动三轮车载人碰撞事故,TMP_EVEN_D90D4FD3D1,交通事故,Event,alias_match,EVT_TRAFFIC_ACCIDENT,交通事故,false,EVT_TRAFFIC_ACCIDENT,交通事故,,,,,true,,某乡村道路，一辆电动三轮车违规载人（载有4人），因驾驶员超速行驶，在弯道处与一辆小型货车发生碰撞，电动三轮车被撞翻，车上人员全部摔倒在地，小型货车车头轻微受损。,0.9000
032_乡村道路电动三轮车载人碰撞事故_9f17a404,乡村道路电动三轮车载人碰撞事故,TMP_ACTI_F26A8532FA,超速行驶,Action,new_entity,MEA_CASE_0B78E0C051,超速行驶,true,,,,,,,true,,因驾驶员超速行驶,0.8000
032_乡村道路电动三轮车载人碰撞事故_9f17a404,乡村道路电动三轮车载人碰撞事故,TMP_ACTI_4C3C2C5D9A,碰撞,Action,new_entity,MEA_CASE_6B219E66DE,碰撞,true,,,,,,,true,,发生碰撞,0.8500
033_隧道内危化品车泄漏引发中毒事故_0fd25950,隧道内危化品车泄漏引发中毒事故,TMP_EVEN_C1427D2C5D,危险化学品运输泄漏事件,Event,alias_match_with_expansions,EVT_HAZMAT_LEAK,危险化学品运输泄漏事件,false,EVT_HAZMAT_LEAK,危险化学品运输泄漏事件,EVT_HAZMAT_ACCIDENT,危险货物运输事故,,,true,,一辆装载有毒化学品（甲醛）的罐式危化品运输车，因罐体破损导致甲醛泄漏,0.9000
033_隧道内危化品车泄漏引发中毒事故_0fd25950,隧道内危化品车泄漏引发中毒事故,TMP_EVEN_AAE67D2697,危化品泄漏,Event,new_event,EVT_CASE_FF7FD44A64,危化品泄漏,true,EVT_CASE_FF7FD44A64,危化品泄漏,,,,,true,,罐体破损导致甲醛泄漏,0.9500
033_隧道内危化品车泄漏引发中毒事故_0fd25950,隧道内危化品车泄漏引发中毒事故,TMP_RESO_022EF7D857,甲醛,Resource,new_entity,RES_CASE_056D880291,甲醛,true,,,,,,,true,,装载有毒化学品（甲醛）,0.9000
033_隧道内危化品车泄漏引发中毒事故_0fd25950,隧道内危化品车泄漏引发中毒事故,TMP_RESO_78571C4790,隧道,Resource,new_entity,RES_CASE_42E3A09DF1,隧道,true,,,,,,,true,,某山区隧道,0.8000
033_隧道内危化品车泄漏引发中毒事故_0fd25950,隧道内危化品车泄漏引发中毒事故,TMP_ACTI_C44DC8B4C7,堵漏处置,Action,new_entity,MEA_CASE_26F6CA0D04,堵漏处置,true,,,,,,,true,,开展排烟通风、堵漏处置,0.7500
033_隧道内危化品车泄漏引发中毒事故_0fd25950,隧道内危化品车泄漏引发中毒事故,TMP_ACTI_A30CAF33EB,排烟通风,Action,new_entity,MEA_CASE_7B049C8E34,排烟通风,true,,,,,,,true,,开展排烟通风、堵漏处置,0.7500
033_隧道内危化品车泄漏引发中毒事故_0fd25950,隧道内危化品车泄漏引发中毒事故,TMP_ACTI_1C1926BDB9,安全转运,Action,new_entity,MEA_CASE_1F94E0BD1F,安全转运,true,,,,,,,true,,危化品专业处置队伍对剩余有毒化学品进行安全转运,0.7000
034_暴雨引发山体滑坡掩埋车辆事故_85efeb44,暴雨引发山体滑坡掩埋车辆事故,TMP_EVEN_97C58C22A3,山体滑坡,Event,new_event_with_expansions,EVT_CASE_0B82C87221,山体滑坡掩埋车辆,true,EVT_CASE_0B82C87221,山体滑坡掩埋车辆,EVT_RAINSTORM|EVT_ROAD_EMERGENCY,暴雨|公路交通突发事件,EVT_RAINSTORM|EVT_ROAD_EMERGENCY,暴雨|公路交通突发事件,true,,山体发生大型滑坡，大量泥土、石块将行驶中的一辆小型轿车、一辆重型货车掩埋,0.9000
034_暴雨引发山体滑坡掩埋车辆事故_85efeb44,暴雨引发山体滑坡掩埋车辆事故,TMP_EVEN_5A2E7F7441,暴雨,Event,new_event,EVT_RAINSTORM,暴雨,true,EVT_RAINSTORM,暴雨,,,,,true,,连续多日暴雨,0.9000
035_高速货车与客车碰撞重大事故_e7324881,高速货车与客车碰撞重大事故,TMP_EVEN_22032EF7A8,高速公路碰撞事故,Event,new_event_with_expansions,EVT_CASE_67892ECD63,高速公路碰撞事故,true,EVT_CASE_67892ECD63,高速公路碰撞事故,EVT_MAJOR_TRAFFIC_ACCIDENT,重大恶性交通事故,EVT_MAJOR_TRAFFIC_ACCIDENT,重大恶性交通事故,true,,京沪高速济南段K438公里处，一辆重型货车因超速行驶，与前方一辆载有45名乘客的大型客车发生正面碰撞,0.9000
035_高速货车与客车碰撞重大事故_e7324881,高速货车与客车碰撞重大事故,TMP_ACTI_8452E4AC95,超速行驶,Action,new_entity,MEA_CASE_0B78E0C051,超速行驶,true,,,,,,,true,,一辆重型货车因超速行驶,0.8500
035_高速货车与客车碰撞重大事故_e7324881,高速货车与客车碰撞重大事故,TMP_RESO_6FC0EB13A7,重型货车,Resource,new_entity,RES_CASE_7BEA479A9E,重型货车,true,,,,,,,true,,一辆重型货车,0.9000
035_高速货车与客车碰撞重大事故_e7324881,高速货车与客车碰撞重大事故,TMP_ACTI_764E7495E5,正面碰撞,Action,new_entity,MEA_CASE_6BA428A393,正面碰撞,true,,,,,,,true,,发生正面碰撞,0.9000
036_城市小区内车辆碰撞事故_6b5adc75,城市小区内车辆碰撞事故,TMP_EVEN_CEE6E83A27,车辆碰撞,Event,new_event_with_expansions,EVT_CASE_9BDDC88CCC,车辆碰撞,true,EVT_CASE_9BDDC88CCC,车辆碰撞,EVT_TRAFFIC_ACCIDENT,交通事故,EVT_TRAFFIC_ACCIDENT,交通事故,true,,一辆小型轿车在行驶中，因驾驶员未观察前方路况，与正在小区内玩耍的一名儿童发生碰撞,0.9000
037_桥梁护栏破损车辆坠江事故_d6e9c6ca,桥梁护栏破损车辆坠江事故,TMP_EVEN_4A34FD75C2,桥梁车辆坠江,Event,new_event_with_expansions,EVT_CASE_8D34029A60,桥梁车辆坠江,true,EVT_CASE_8D34029A60,桥梁车辆坠江,EVT_TRAFFIC_ACCIDENT,交通事故,EVT_TRAFFIC_ACCIDENT,交通事故,true,,一辆小型轿车在行驶中，因驾驶员操作不当，车辆失控冲撞破损护栏，从桥梁坠落至江中,0.9000
037_桥梁护栏破损车辆坠江事故_d6e9c6ca,桥梁护栏破损车辆坠江事故,TMP_EVEN_0C9AB506D1,桥梁护栏破损,Event,new_event,EVT_CASE_427F0A2151,桥梁护栏破损,true,EVT_CASE_427F0A2151,桥梁护栏破损,,,,,true,,因桥梁护栏年久失修、破损严重,0.9000
038_冰雪路面高速多车连环追尾事故_5979c3c4,冰雪路面高速多车连环追尾事故,TMP_EVEN_28DFBA081F,车辆侧滑,Event,new_event_with_expansions,EVT_CASE_F4726E4011,车辆侧滑,true,EVT_CASE_F4726E4011,车辆侧滑,EVT_ROAD_ICE|EVT_TRAFFIC_ACCIDENT,道路积冰|交通事故,EVT_ROAD_ICE|EVT_TRAFFIC_ACCIDENT,道路积冰|交通事故,true,,一辆小型轿车行驶中发生侧滑,0.8500
038_冰雪路面高速多车连环追尾事故_5979c3c4,冰雪路面高速多车连环追尾事故,TMP_DEPA_FB3F5AF29E,交警部门,Department,new_entity,ORG_CASE_C08151231F,交警部门,true,,,,,,,true,,交警部门立即封闭事故路段,0.9000
038_冰雪路面高速多车连环追尾事故_5979c3c4,冰雪路面高速多车连环追尾事故,TMP_DEPA_A42897C210,消防救援队伍,Department,new_entity,ORG_CASE_CECFFFD120,消防救援队伍,true,,,,,,,true,,消防救援队伍调集多辆消防车,0.9000
038_冰雪路面高速多车连环追尾事故_5979c3c4,冰雪路面高速多车连环追尾事故,TMP_DEPA_276D3D0DB7,气象部门,Department,new_entity,ORG_CASE_8AC66820B8,气象部门,true,,,,,,,true,,气象部门实时监测气温,0.9000
038_冰雪路面高速多车连环追尾事故_5979c3c4,冰雪路面高速多车连环追尾事故,TMP_ACTI_E761DF16BE,封闭路段,Action,new_entity,MEA_CASE_B9C3743B4E,封闭路段,true,,,,,,,true,,交警部门立即封闭事故路段,0.8000
038_冰雪路面高速多车连环追尾事故_5979c3c4,冰雪路面高速多车连环追尾事故,TMP_ACTI_26929144FF,设置警戒标志,Action,new_entity,MEA_CASE_CE138D0F05,设置警戒标志,true,,,,,,,true,,设置警戒标志和减速带,0.7000
038_冰雪路面高速多车连环追尾事故_5979c3c4,冰雪路面高速多车连环追尾事故,TMP_ACTI_34157DE9B1,疏导车辆,Action,new_entity,MEA_CASE_13F54D4CC6,疏导车辆,true,,,,,,,true,,安排警力疏导后方车辆,0.7000
038_冰雪路面高速多车连环追尾事故_5979c3c4,冰雪路面高速多车连环追尾事故,TMP_ACTI_7DA282FFF3,清理应急车道,Action,new_entity,MEA_CASE_494ABBE9EA,清理应急车道,true,,,,,,,true,,清理应急车道,0.7000
038_冰雪路面高速多车连环追尾事故_5979c3c4,冰雪路面高速多车连环追尾事故,TMP_ACTI_0D7F8719C1,解救被困人员,Action,new_entity,MEA_CASE_AC3160A04E,解救被困人员,true,,,,,,,true,,解救被困人员,0.7000
038_冰雪路面高速多车连环追尾事故_5979c3c4,冰雪路面高速多车连环追尾事故,TMP_ACTI_26A755BC1F,排查起火隐患,Action,new_entity,MEA_CASE_6C77974E84,排查起火隐患,true,,,,,,,true,,排查车辆起火隐患,0.7000
038_冰雪路面高速多车连环追尾事故_5979c3c4,冰雪路面高速多车连环追尾事故,TMP_ACTI_D231EE3272,事故调查,Action,new_entity,MEA_CASE_6933DFD8F9,事故调查,true,,,,,,,true,,开展事故调查,0.7000
039_危化品运输车与火车碰撞事故_98cb0816,危化品运输车与火车碰撞事故,TMP_EVEN_F756577BB3,危化品运输车辆与火车碰撞,Event,new_event_with_expansions,EVT_CASE_23EE1D84BC,危化品运输车辆与火车碰撞,true,EVT_CASE_23EE1D84BC,危化品运输车辆与火车碰撞,EVT_HAZMAT_LEAK|EVT_TRAFFIC_ACCIDENT,危险化学品运输泄漏事件|交通事故,EVT_HAZMAT_LEAK|EVT_TRAFFIC_ACCIDENT,危险化学品运输泄漏事件|交通事故,true,,某铁路道口，一辆装载液化天然气的罐式危化品运输车，在未观察铁路信号的情况下，强行通过铁路道口，与正在行驶的一列货运火车发生碰撞,0.9000
039_危化品运输车与火车碰撞事故_98cb0816,危化品运输车与火车碰撞事故,TMP_EVEN_1FB4CCCA73,泄漏,Event,new_event,EVT_CASE_3F8D579860,泄漏,true,EVT_CASE_3F8D579860,泄漏,,,,,true,,液化天然气少量泄漏,0.8500
040_乡村道路拖拉机载人翻车事故_9fe7f07a,乡村道路拖拉机载人翻车事故,TMP_EVEN_E7F38FB205,拖拉机翻车,Event,new_event_with_expansions,EVT_CASE_6E479B6FD4,拖拉机翻车,true,EVT_CASE_6E479B6FD4,拖拉机翻车,EVT_ROAD_INTERRUPTION,公路中断,EVT_ROAD_INTERRUPTION,公路中断,true,,某乡村土路，一辆无牌拖拉机违规载人（载有6名村民），因驾驶员操作不当，在陡坡处发生翻车，拖拉机和所载村民全部摔倒在地，拖拉机严重损坏。,0.9000
040_乡村道路拖拉机载人翻车事故_9fe7f07a,乡村道路拖拉机载人翻车事故,TMP_ACTI_D05B5EFD1F,违规载人,Action,new_entity,MEA_CASE_C84BF577DD,违规载人,true,,,,,,,true,,一辆无牌拖拉机违规载人（载有6名村民）,0.8000
040_乡村道路拖拉机载人翻车事故_9fe7f07a,乡村道路拖拉机载人翻车事故,TMP_EVEN_D76C2A7D57,交通中断,Event,alias_match,EVT_ROAD_INTERRUPTION,公路中断,false,EVT_ROAD_INTERRUPTION,公路中断,,,,,true,,事故路段双向交通中断，周边村民出行受阻,0.7000
041_城市快速路车辆起火引燃周边车辆事故_0f178a4f,城市快速路车辆起火引燃周边车辆事故,TMP_EVEN_950DE0DF7B,车辆起火,Event,new_event_with_expansions,EVT_CASE_09C02D083D,车辆起火,true,EVT_CASE_09C02D083D,车辆起火,EVT_VEHICLE_BACKLOG|EVT_TRAFFIC_ACCIDENT,车辆积压|交通事故,EVT_VEHICLE_BACKLOG|EVT_TRAFFIC_ACCIDENT,车辆积压|交通事故,true,,一辆小型轿车在行驶中因电路短路引发起火，火势迅速蔓延至周边2辆轿车、1辆SUV，现场烟雾弥漫。,0.9500
041_城市快速路车辆起火引燃周边车辆事故_0f178a4f,城市快速路车辆起火引燃周边车辆事故,TMP_ACTI_80FFFCE0DC,电路短路,Action,new_entity,MEA_CASE_AD66F64BE8,电路短路,true,,,,,,,true,,因电路短路引发起火,0.8000
041_城市快速路车辆起火引燃周边车辆事故_0f178a4f,城市快速路车辆起火引燃周边车辆事故,TMP_EVEN_BEC43A0536,车辆积压,Event,new_event,EVT_VEHICLE_BACKLOG,车辆积压,true,EVT_VEHICLE_BACKLOG,车辆积压,,,,,true,,引发交通拥堵，后方车辆滞留约7公里,0.8000
