:START_ID,:END_ID,relation_cn,:TYPE,case_id,case_title,evidence,confidence,source
MEA_CASE_462BE6F2AB,ORG_CASE_2CDB768871,实施主体,IMPLEMENTED_BY,044_案例43_山区公路泥石流半幅阻断交通事故_c242c4ba,案例43：山区公路泥石流半幅阻断交通事故,应急、路政部门调集设备，清理泥石堆，加固山体,0.8500,案例抽取导入
MEA_CASE_462BE6F2AB,ORG_CASE_12F41DBD86,实施主体,IMPLEMENTED_BY,044_案例43_山区公路泥石流半幅阻断交通事故_c242c4ba,案例43：山区公路泥石流半幅阻断交通事故,应急、路政部门调集设备，清理泥石堆，加固山体,0.8500,案例抽取导入
EVT_CASE_297CCEBE80,MEA_CASE_1D820D42D2,触发,TRIGGERS,044_案例43_山区公路泥石流半幅阻断交通事故_c242c4ba,案例43：山区公路泥石流半幅阻断交通事故,交警到场，设置警戒区域，引导车辆半幅通行,0.8000,案例抽取导入
EVT_CASE_297CCEBE80,MEA_CASE_1045C7C149,触发,TRIGGERS,044_案例43_山区公路泥石流半幅阻断交通事故_c242c4ba,案例43：山区公路泥石流半幅阻断交通事故,交警到场，设置警戒区域，引导车辆半幅通行,0.8000,案例抽取导入
EVT_CASE_46F3F2A6FE,EVT_CASE_877516B43D,引发,CAUSES,045_案例44_高速货车拉运家具未固定散落事故_fafd00f0,案例44：高速货车拉运家具未固定散落事故,高速单向拥堵7公里,0.8000,案例抽取导入
MEA_CASE_4A2F4E3BCD,RES_CASE_8AE47E20B6,调用,REQUIRES,046_案例45_城郊铁路平交道口电动车抢行被撞事故_6a091b7a,案例45：城郊铁路平交道口电动车抢行被撞事故,一辆电动自行车强行抢行通过道口,0.6200,案例抽取导入
EVT_CASE_17DDE775FD,MEA_CASE_4A2F4E3BCD,触发,TRIGGERS,046_案例45_城郊铁路平交道口电动车抢行被撞事故_6a091b7a,案例45：城郊铁路平交道口电动车抢行被撞事故,一辆电动自行车强行抢行通过道口,0.6200,案例抽取导入
EVT_CASE_17DDE775FD,MEA_CASE_34B2655045,触发,TRIGGERS,046_案例45_城郊铁路平交道口电动车抢行被撞事故_6a091b7a,案例45：城郊铁路平交道口电动车抢行被撞事故,火车紧急制动,0.6200,案例抽取导入
MEA_CASE_D53D85D8E4,RES_CASE_7CD39CFBB2,调用,REQUIRES,048_案例47_乡村公路货车拉运竹竿超长剐蹭客车事故_8de2b58e,案例47：乡村公路货车拉运竹竿超长剐蹭客车事故,货车拉运竹竿，超长超出车尾3米，未设置警示标志,0.6200,案例抽取导入
EVT_CASE_F4AFE9A596,MEA_CASE_D53D85D8E4,触发,TRIGGERS,048_案例47_乡村公路货车拉运竹竿超长剐蹭客车事故_8de2b58e,案例47：乡村公路货车拉运竹竿超长剐蹭客车事故,货车拉运竹竿，超长超出车尾3米，未设置警示标志,0.6200,案例抽取导入
EVT_CASE_F4AFE9A596,EVT_VEHICLE_BACKLOG,引发,CAUSES,048_案例47_乡村公路货车拉运竹竿超长剐蹭客车事故_8de2b58e,案例47：乡村公路货车拉运竹竿超长剐蹭客车事故,2名乘客被碎玻璃划伤，客车与竹竿受损，乡村公路拥堵，车辆滞留2公里，超长装载违规，易引发重大伤亡。,0.6000,案例抽取导入
EVT_RAINSTORM,EVT_CASE_E68012F9D4,引发,CAUSES,049_案例48_高速路暴雨天气车辆涉水熄火群困事故_33da7525,案例48：高速路暴雨天气车辆涉水熄火群困事故,突降暴雨，路面积水达50厘米，6辆小型轿车、2辆SUV依次驶入积水区熄火,0.9500,案例抽取导入
EVT_CASE_5CECC4C9FA,EVT_CASE_E68012F9D4,引发,CAUSES,049_案例48_高速路暴雨天气车辆涉水熄火群困事故_33da7525,案例48：高速路暴雨天气车辆涉水熄火群困事故,路面积水达50厘米，6辆小型轿车、2辆SUV依次驶入积水区熄火,0.9000,案例抽取导入
MEA_CASE_B9C3743B4E,ORG_CASE_DA3B807A38,实施主体,IMPLEMENTED_BY,049_案例48_高速路暴雨天气车辆涉水熄火群困事故_33da7525,案例48：高速路暴雨天气车辆涉水熄火群困事故,交警封闭路段,0.9000,案例抽取导入
MEA_CASE_5B19B1663B,ORG_CASE_DA3B807A38,实施主体,IMPLEMENTED_BY,049_案例48_高速路暴雨天气车辆涉水熄火群困事故_33da7525,案例48：高速路暴雨天气车辆涉水熄火群困事故,交警封闭路段，发布暴雨预警,0.9000,案例抽取导入
MEA_CASE_CA434342B9,ORG_CASE_CB8BA6956A,实施主体,IMPLEMENTED_BY,049_案例48_高速路暴雨天气车辆涉水熄火群困事故_33da7525,案例48：高速路暴雨天气车辆涉水熄火群困事故,市政部门调集排水车抽排积水,0.9000,案例抽取导入
MEA_CASE_CA434342B9,RES_CASE_C559D5C4C2,调用,REQUIRES,049_案例48_高速路暴雨天气车辆涉水熄火群困事故_33da7525,案例48：高速路暴雨天气车辆涉水熄火群困事故,市政部门调集排水车抽排积水,0.9000,案例抽取导入
MEA_CASE_14B3FAEAAC,ORG_CASE_12F41DBD86,实施主体,IMPLEMENTED_BY,049_案例48_高速路暴雨天气车辆涉水熄火群困事故_33da7525,案例48：高速路暴雨天气车辆涉水熄火群困事故,路政部门拖移熄火车辆,0.9000,案例抽取导入
EVT_CASE_B012A1E8E0,EVT_CASE_9CC62EF2EB,引发,CAUSES,050_案例49_城郊结合部渣土车遗撒渣土掩埋非机动车事_dd029e85,案例49：城郊结合部渣土车遗撒渣土掩埋非机动车事故,大量渣土遗撒路面，堆积成小土堆，一辆电动自行车行驶中撞上土堆，车辆侧翻,0.9000,案例抽取导入
EVT_CASE_9CC62EF2EB,MEA_CASE_C6CCAAC75C,触发,TRIGGERS,051_案例50_城市高架路匝道货车超限上桥侧翻事故_c8ea5027,案例50：城市高架路匝道货车超限上桥侧翻事故,一辆超重重型货车,0.6200,案例抽取导入
EVT_CASE_9CC62EF2EB,EVT_CASE_76776359A6,引发,CAUSES,051_案例50_城市高架路匝道货车超限上桥侧翻事故_c8ea5027,案例50：城市高架路匝道货车超限上桥侧翻事故,驾驶员轻微受伤，货车与匝道护栏受损，高架匝道完全封闭，后方车辆滞留10公里，晚高峰通勤严重受阻，侧翻车辆有漏油起火风险。,0.6000,案例抽取导入
