:START_ID,:END_ID,relation_cn,:TYPE,case_id,case_title,evidence,confidence,source
EVT_CASE_9BDDC88CCC,MEA_CASE_CD64025533,触发,TRIGGERS,034_港口滚装码头车辆上下船碰撞事故_65cb0299,港口滚装码头车辆上下船碰撞事故,因驾驶员操作不当，车辆失控,0.6200,案例抽取导入
EVT_CASE_9BDDC88CCC,EVT_CASE_15158B7693,引发,CAUSES,034_港口滚装码头车辆上下船碰撞事故_65cb0299,港口滚装码头车辆上下船碰撞事故,造成轿车驾驶员1人轻伤被困，轿车车身受损，跳板护栏变形，滚装船装卸作业中断，后续待上船、下船车辆滞留约20辆，港口车辆滚装运输受阻，车辆有坠海的重大风险。,0.6000,案例抽取导入
MEA_CASE_13F54D4CC6,ORG_CASE_C08151231F,实施主体,IMPLEMENTED_BY,035_城市高架路隔音屏脱落砸中过往车辆事故_eee5d463,城市高架路隔音屏脱落砸中过往车辆事故,交警部门立即...疏导后方车辆,0.8500,案例抽取导入
MEA_CASE_AA591130A1,ORG_CASE_CECFFFD120,实施主体,IMPLEMENTED_BY,035_城市高架路隔音屏脱落砸中过往车辆事故_eee5d463,城市高架路隔音屏脱落砸中过往车辆事故,消防救援队伍赶赴现场，使用破拆工具解救被困驾驶员,0.9000,案例抽取导入
MEA_CASE_F2C178773D,ORG_CASE_082BF93965,实施主体,IMPLEMENTED_BY,035_城市高架路隔音屏脱落砸中过往车辆事故_eee5d463,城市高架路隔音屏脱落砸中过往车辆事故,高架管理部门组织专业队伍，对脱落隔音屏进行清理,0.8500,案例抽取导入
MEA_CASE_8130295826,ORG_CASE_082BF93965,实施主体,IMPLEMENTED_BY,035_城市高架路隔音屏脱落砸中过往车辆事故_eee5d463,城市高架路隔音屏脱落砸中过往车辆事故,高架管理部门组织专业队伍，...对全线高架隔音屏固定螺栓进行全面排查、加固,0.8500,案例抽取导入
MEA_CASE_6933DFD8F9,ORG_CASE_C08151231F,实施主体,IMPLEMENTED_BY,035_城市高架路隔音屏脱落砸中过往车辆事故_eee5d463,城市高架路隔音屏脱落砸中过往车辆事故,依据《城市道路管理条例》《道路交通安全法》开展事故调查,0.8500,案例抽取导入
EVT_CASE_FB762392BF,EVT_CASE_9463A9FF31,引发,CAUSES,036_乡村道路秸秆焚烧浓烟致多车碰撞事故_8abdd7c8,乡村道路秸秆焚烧浓烟致多车碰撞事故,某乡村公路两侧农田，农户违规焚烧秸秆，产生大量浓烟，蔓延至公路路面，能见度不足20米，3辆小型轿车、1辆轻型货车行驶中因视线受阻，接连发生连环碰撞,0.9500,案例抽取导入
MEA_CASE_ED27AE6814,ORG_CASE_FAF634A5C6,实施主体,IMPLEMENTED_BY,036_乡村道路秸秆焚烧浓烟致多车碰撞事故_8abdd7c8,乡村道路秸秆焚烧浓烟致多车碰撞事故,当地乡镇政府、派出所立即赶赴现场，组织人员扑灭秸秆明火,0.8000,案例抽取导入
MEA_CASE_ED27AE6814,ORG_CASE_ADBA4CCEE2,实施主体,IMPLEMENTED_BY,036_乡村道路秸秆焚烧浓烟致多车碰撞事故_8abdd7c8,乡村道路秸秆焚烧浓烟致多车碰撞事故,当地乡镇政府、派出所立即赶赴现场，组织人员扑灭秸秆明火,0.8000,案例抽取导入
MEA_CASE_7273C6481F,RES_CASE_AA3D1994D1,调用,REQUIRES,037_高速公路养护车违规变道与轿车碰撞事故_360c3772,高速公路养护车违规变道与轿车碰撞事故,一辆道路养护车在未开启警示灯、未设置变道提示的情况下，违规从应急车道变道,0.8000,案例抽取导入
EVT_CASE_9BDDC88CCC,EVT_CASE_F78D7DF899,引发,CAUSES,038_城市无障碍通道轮椅车被电动车碰撞事故_99252499,城市无障碍通道轮椅车被电动车碰撞事故,撞上轮椅车，轮椅车侧翻,0.8500,案例抽取导入
EVT_CASE_9BDDC88CCC,EVT_ROAD_INTERRUPTION,引发,CAUSES,038_城市无障碍通道轮椅车被电动车碰撞事故_99252499,城市无障碍通道轮椅车被电动车碰撞事故,造成...路口人行横道通行中断,0.7500,案例抽取导入
MEA_CASE_FAA92C55C2,RES_CASE_A5DA8B7EB3,调用,REQUIRES,039_边境公路巡逻车与走私车辆冲撞事故_afef4888,边境公路巡逻车与走私车辆冲撞事故,货车加速冲撞巡逻车,0.6200,案例抽取导入
EVT_CASE_3D68393BCE,MEA_CASE_FAA92C55C2,触发,TRIGGERS,039_边境公路巡逻车与走私车辆冲撞事故_afef4888,边境公路巡逻车与走私车辆冲撞事故,货车加速冲撞巡逻车,0.6200,案例抽取导入
MEA_CASE_CD64025533,RES_CASE_A5DA8B7EB3,调用,REQUIRES,039_边境公路巡逻车与走私车辆冲撞事故_afef4888,边境公路巡逻车与走私车辆冲撞事故,巡逻车被撞后失控,0.6200,案例抽取导入
EVT_CASE_3D68393BCE,MEA_CASE_CD64025533,触发,TRIGGERS,039_边境公路巡逻车与走私车辆冲撞事故_afef4888,边境公路巡逻车与走私车辆冲撞事故,巡逻车被撞后失控,0.6200,案例抽取导入
EVT_CASE_3D68393BCE,EVT_ROAD_INTERRUPTION,引发,CAUSES,039_边境公路巡逻车与走私车辆冲撞事故_afef4888,边境公路巡逻车与走私车辆冲撞事故,造成3名边境民警不同程度受伤，巡逻车完全损毁，边境公路单向交通封闭，车辆滞留约3公里，走私货车冲卡逃窜，存在危害边境安全的重大风险。,0.6000,案例抽取导入
EVT_PRODUCTION_ACCIDENT,MEA_CASE_93B737DA07,触发,TRIGGERS,040_城市河道堤顶路车辆坠河事故_8a345609,城市河道堤顶路车辆坠河事故,因驾驶员分心驾驶,0.6200,案例抽取导入
MEA_CASE_99ADE4B56A,ORG_CASE_C08151231F,实施主体,IMPLEMENTED_BY,041_高速公路收费站雨棚脱落砸中车辆事故_9a31529a,高速公路收费站雨棚脱落砸中车辆事故,交警部门立即封闭收费站所有车道,0.9000,案例抽取导入
MEA_CASE_AC3160A04E,ORG_CASE_CECFFFD120,实施主体,IMPLEMENTED_BY,041_高速公路收费站雨棚脱落砸中车辆事故_9a31529a,高速公路收费站雨棚脱落砸中车辆事故,消防救援队伍赶赴现场，使用破拆工具、起重机解救被困人员,0.9000,案例抽取导入
MEA_CASE_9DAD37DB50,ORG_CASE_64B9E8A517,实施主体,IMPLEMENTED_BY,041_高速公路收费站雨棚脱落砸中车辆事故_9a31529a,高速公路收费站雨棚脱落砸中车辆事故,高速管理部门组织专业队伍，清理脱落的钢结构构件,0.8500,案例抽取导入
MEA_CASE_32710640CA,ORG_CASE_64B9E8A517,实施主体,IMPLEMENTED_BY,041_高速公路收费站雨棚脱落砸中车辆事故_9a31529a,高速公路收费站雨棚脱落砸中车辆事故,高速管理部门...对收费站雨棚进行全面安全检测与加固,0.8500,案例抽取导入
MEA_CASE_B7D8069B0C,ORG_CASE_12F41DBD86,实施主体,IMPLEMENTED_BY,041_高速公路收费站雨棚脱落砸中车辆事故_9a31529a,高速公路收费站雨棚脱落砸中车辆事故,路政部门清理事故车辆，恢复车道通行,0.8500,案例抽取导入
EVT_CASE_9CC62EF2EB,EVT_CASE_C45427F8BE,引发,CAUSES,042_乡村道路养蜂车侧翻蜂群逃逸事故_7e4f5214,乡村道路养蜂车侧翻蜂群逃逸事故,因驾驶员操作不当，在弯道处发生侧翻，蜂箱全部散落至路面，大量蜜蜂受惊逃逸,0.9500,案例抽取导入
EVT_CASE_9CC62EF2EB,EVT_CASE_C0A6B988AE,引发,CAUSES,042_乡村道路养蜂车侧翻蜂群逃逸事故_7e4f5214,乡村道路养蜂车侧翻蜂群逃逸事故,货车驾驶员与副驾被蜜蜂蜇伤,0.8500,案例抽取导入
EVT_CASE_F4AFE9A596,EVT_CASE_028CA28AE4,引发,CAUSES,043_城市会展中心周边大型活动散场车辆拥堵剐蹭事故_1150e748,城市会展中心周边大型活动散场车辆拥堵剐蹭事故,导致周边道路完全拥堵,0.9000,案例抽取导入
EVT_CASE_739C5A3635,EVT_CASE_449056D669,引发,CAUSES,044_山区公路积雪雪崩阻断道路车辆被困事故_2852a114,山区公路积雪雪崩阻断道路车辆被困事故,因持续强降雪引发雪崩,0.9500,案例抽取导入
EVT_CASE_449056D669,EVT_CASE_32CFF871B5,引发,CAUSES,044_山区公路积雪雪崩阻断道路车辆被困事故_2852a114,山区公路积雪雪崩阻断道路车辆被困事故,雪崩，大量积雪倾泻至路面，完全阻断双向通行,0.9500,案例抽取导入
MEA_CASE_CF67B7CA0F,RES_CASE_8AE47E20B6,调用,REQUIRES,045_城市外卖骑手闯红灯与右转货车碰撞事故_e869e7cf,城市外卖骑手闯红灯与右转货车碰撞事故,一名外卖骑手驾驶电动自行车，为赶配送时效闯红灯通过路口,0.8000,案例抽取导入
MEA_CASE_D39A7F36A4,RES_CASE_26F80A5E99,调用,REQUIRES,045_城市外卖骑手闯红灯与右转货车碰撞事故_e869e7cf,城市外卖骑手闯红灯与右转货车碰撞事故,与正常右转的重型厢式货车发生碰撞,0.8000,案例抽取导入
MEA_CASE_4896A23CBC,ORG_CASE_C08151231F,实施主体,IMPLEMENTED_BY,046_高速公路服务区匝道逆行引发碰撞事故_4194887c,高速公路服务区匝道逆行引发碰撞事故,交警部门立即封闭服务区出入口匝道，设置警戒区域，疏导车辆绕行相邻服务区,0.8000,案例抽取导入
MEA_CASE_0542A5288E,RES_CASE_6544C21712,调用,REQUIRES,047_乡村道路烤烟运输车起火事故_5ed0dfe5,乡村道路烤烟运输车起火事故,车厢内烤烟因烟头引燃起火,0.6200,案例抽取导入
EVT_CASE_FC606124D9,MEA_CASE_0542A5288E,触发,TRIGGERS,047_乡村道路烤烟运输车起火事故_5ed0dfe5,乡村道路烤烟运输车起火事故,车厢内烤烟因烟头引燃起火,0.6200,案例抽取导入
EVT_CASE_FC606124D9,MEA_CASE_72E84ECB20,触发,TRIGGERS,047_乡村道路烤烟运输车起火事故_5ed0dfe5,乡村道路烤烟运输车起火事故,乡村公路双向交通封闭,0.6200,案例抽取导入
EVT_CASE_0803F70AB8,MEA_CASE_34B2655045,触发,TRIGGERS,048_城市轨道交通地面段私家车闯入轨道逼停列车事故_413aea0d,城市轨道交通地面段私家车闯入轨道逼停列车事故,正在行驶的轨道交通列车紧急制动，在距离轿车约50米处停下,0.9000,案例抽取导入
EVT_CASE_F4732BEE88,EVT_CASE_6B68F24652,引发,CAUSES,049_高原公路暴风雪致车辆被困人员冻伤事故_f5f83a60,高原公路暴风雪致车辆被困人员冻伤事故,高原公路暴风雪致车辆被困人员冻伤事故,0.9000,案例抽取导入
MEA_CASE_72E84ECB20,RES_CASE_E2EABB49A8,调用,REQUIRES,049_高原公路暴风雪致车辆被困人员冻伤事故_f5f83a60,高原公路暴风雪致车辆被困人员冻伤事故,交警部门封闭事故路段，严禁车辆进入,0.8500,案例抽取导入
EVT_CASE_C5E3DDA812,EVT_CASE_9DEA800219,引发,CAUSES,050_城市垃圾清运车液压尾板故障坠落砸伤路人事故_a3c23fcc,城市垃圾清运车液压尾板故障坠落砸伤路人事故,车辆液压尾板在升降过程中，因液压油管爆裂，尾板突然坠落，砸中正在路边行走的2名路人,0.9500,案例抽取导入
MEA_CASE_CEEE944B99,RES_CASE_1CE304F952,调用,REQUIRES,050_城市垃圾清运车液压尾板故障坠落砸伤路人事故_a3c23fcc,城市垃圾清运车液压尾板故障坠落砸伤路人事故,消防救援队伍赶赴现场，使用液压千斤顶抬起坠落尾板，解救被困路人,0.8000,案例抽取导入
EVT_CASE_9DEA800219,MEA_CASE_CEEE944B99,触发,TRIGGERS,050_城市垃圾清运车液压尾板故障坠落砸伤路人事故_a3c23fcc,城市垃圾清运车液压尾板故障坠落砸伤路人事故,消防救援队伍赶赴现场，使用液压千斤顶抬起坠落尾板，解救被困路人,0.7500,案例抽取导入
EVT_CASE_9DEA800219,MEA_CASE_2F25F27432,触发,TRIGGERS,050_城市垃圾清运车液压尾板故障坠落砸伤路人事故_a3c23fcc,城市垃圾清运车液压尾板故障坠落砸伤路人事故,医疗部门派遣救护车对受伤路人进行紧急救治后转运至医院,0.7500,案例抽取导入
